paper_id,section,challenge_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,has_section5_signal,has_section6_signal,has_section7_signal,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_069,8A,standardization_interoperability,normalization,lexical,NONE,"The text discusses the challenges of noise signals and signal processing in underwater DAS, but does not mention standardization or interoperability.","As discussed above, we know that the measured seismic data of the underwater DAS is affected by many noise signals. In particular, the intensities of the ocean waves are sometimes larger than those of the microseisms. Thus, we can not use the raw DAS data to identify earthquakes directly. Besides, since the acquired data of underwater DAS is huge and different from the OBS, we need to investigate a novel and systematic signal processing procedure for the seismic recognition and analysis. Fig. 2 shows the architecture of our proposed DAS signal processing procedure for seismology applications. Three parts are included in general. In the preprocessing part, the raw data from the DAS firstly goes through the filtering and normalization module and the denoising module to remove the noise in different domains. After that, wavefront alignment algorithm is used to calibrate the arrival time difference of the seismic waves between the adjacent fiber sensors. In the recognition part, feature extraction and event classification algorithms are used to fast detect the seismic signals from the huge volume of DAS data. Unsupervised learning is introduced to the seismic recognition on the denoised data, which is based on the unique frequency and wavenumber feature clustering method. After an earthquake is identified, the seismic analysis part is used for acquiring the detailed seismic information, such as the epicenter and the magnitude. In this part, the arrival time differences from the wavefront aligning are used for estimating the distance from the epicenter, and the magnitude is evaluated based on the distance and historical seismic data measured by the DAS. In the following, we will discuss the three parts in detail, respectively.",66,66,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,8A,standardization_interoperability,normalization,lexical,NONE,"The text describes data preprocessing steps for DAS data, including filtering and denoising, but does not address standardization or interoperability.","*1) Filtering and Normalization:* Filtering operation is important for the raw DAS data to remove the noise outside the band that we are interested in. Researchers have tried to use different methods, including time averaging, band-pass filtering and spectral filtering to reduce noise and enhance signal quality [\[28\],](#page-10-0) [\[29\],](#page-10-0) [\[30\].](#page-10-0) Typically, the frequency range of the oceanic waves is below 2 Hz, while that of the seismic waves is below 20 Hz. Thus, a high-pass filter with certain cutoff frequency (*e.g.*, 2 Hz) can be used to filter out the strong noise from the oceanic waves, *e.g.*, by using the overlapped fast Fourier transform (FFT). With this filtering operation, most oceanic background noise will be filtered out and the sensing data with seismic information remains. After this, the data is normalized by the noise power for each channel when there is no earthquake. Then the normalized data can be used for further signal processing to suppress those channels with large noise.",70,70,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,8A,standardization_interoperability,normalization,lexical,NONE,The text focuses on a new filtering algorithm for seismic denoising and does not mention standardization or interoperability.,"According to the characteristics of marine seismic waveforms detected by DAS, in this work we propose a new filtering algorithm after filtering and normalization operations, which can further improve the SNR without distorting the signal, and with good versatility. In this denoising process, we first take the absolute value of the signal after normalization, followed by a time-domain low-pass filtering operation. Denoting the low-passed 2D DAS signal as S(t,L), where t and L represent the time and fiber position, respectively, the mean is taken over the length to obtain  $S_{mean}(t)$ . For each point of S(t,L), a masking coefficient M(t,L) is calculated as",90,90,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing*,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_069,8A,standardization_interoperability,normalization,lexical,INDIRECT,"The text discusses a clustering scheme for event classification, which implies a level of standardization in the data processing and analysis, and the ability to apply the scheme in different scenarios with different fiber deployment schemes suggests some level of interoperability.","is independent to submarine fiber deployments. Then the main spectrum features of earthquakes can be extracted from the *f-k* spectrum with reduced sample sizes. Finally, the samples are subjected to the maximum-minimum normalization. It should be noted that we need to take the absolute value of the extracted complex *f-k* spectral samples, and discard some samples (*e.g.*, 2%) with large noise, before the normalization operation.",125,125,II. ADVANCED SIGNAL PROCESSING OF UNDERWATER DISTRIBUTED ACOUSTIC SENSING FOR SEISMOLOGY APPLICATION > *A. Data Preprocessing* > B. Seismic Recognition,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_070,8A,standardization_interoperability,norms,fuzzy:88.88888888888889,NONE,The snippet does not mention standardization or interoperability. It appears to be an introduction to a research paper about photonic THz-ISAC systems.,# Exploring Photonic THz-ISAC Systems with Integrated Waveforms,5,5,Exploring Photonic THz-ISAC Systems with Integrated Waveforms,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_070,8A,standardization_interoperability,norms,fuzzy:88.88888888888889,NONE,"The snippet discusses recent research efforts and design considerations for integrated waveforms in photonic THz-ISAC systems, but does not mention standardization or interoperability.",TABLE Ⅰ RECENT REPRESENTATIVE PHOTONIC MILLIMETER-WAVE/THZ ISAC DEMONSTRATIONS WITH INTEGRATED WAVEFORMS,43,43,I. INTRODUCTION,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_070,8A,standardization_interoperability,norms,fuzzy:88.88888888888889,NONE,"The snippet talks about the potential of trading bandwidth for improved signal-to-noise ratio and introduces design considerations for integrated waveforms, but does not address standardization or interoperability.",#### III. DESIGN CONSIDERATIONS FOR INTEGRATED WAVEFORMS,93,93,II. ADVANCES IN PHOTONIC MMW/THZ WAVEFORMS AND SYSTEMS > III. DESIGN CONSIDERATIONS FOR INTEGRATED WAVEFORMS,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_070,8A,standardization_interoperability,norms,fuzzy:88.88888888888889,NONE,"The snippet categorizes integrated waveforms into multicarrier and single-carrier formats and discusses the advantages of OFDM waveforms, but does not mention standardization or interoperability.",#### A. Multi-carrier Integrated Waveforms,95,95,II. ADVANCES IN PHOTONIC MMW/THZ WAVEFORMS AND SYSTEMS > III. DESIGN CONSIDERATIONS FOR INTEGRATED WAVEFORMS > A. Multi-carrier Integrated Waveforms,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_070,8A,standardization_interoperability,norms,fuzzy:88.88888888888889,NONE,"The snippet discusses technical aspects of waveforms, discrete Fourier transform, and radar sensing, but does not mention standardization or interoperability.",# B. Single-carrier Integrated Waveforms,111,111,B. Single-carrier Integrated Waveforms,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_071,8A,standardization_interoperability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,hybrid,True,True,True,bridge,INDIRECT,,,False
O_ISAC_072,8A,standardization_interoperability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,cabled_fibre,True,True,True,bridge,INDIRECT,,,False
O_ISAC_073,8A,standardization_interoperability,standards,lexical,INDIRECT,"The provided snippet discusses various research papers and articles related to 5G and communication systems, but does not directly address standardization or interoperability. However, the mention of IEEE standards and journals implies a connection to standardization efforts, making it an indirect reference.","[1] M. Shafi et al., ""5G: A Tutorial Overview of Standards, Trials, Challenges, Deployment, and Practice,"" in IEEE Journal on Selected Areas in Communications, vol. 35, no. 6, pp. 1201-1221, June 2017, doi: 10.1109/JSAC.2017.2692307.",174,174,Clock and Carrier Synchronization Using Optical Frequency Combs in Radio Access Networks > IV. EXPERIMENT > V. CONCLUSION > REFERENCES,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_073,8A,standardization_interoperability,standards,lexical,INDIRECT,"This snippet lists several research papers on topics like clock synchronization, timing, and carrier synchronization in wireless communication systems. While these topics are relevant to standardization and interoperability, the text does not explicitly discuss standardization or interoperability, making it an indirect reference.","- [5] H. Li, L. Han, R. Duan and G. M. Garner, ""Analysis of the Synchronization Requirements of 5g and Corresponding Solutions,"" in IEEE Communications Standards Magazine, vol. 1, no. 1, pp. 52-58, March 2017, doi: 10.1109/MCOMSTD.2017.1600768ST",179,179,Clock and Carrier Synchronization Using Optical Frequency Combs in Radio Access Networks > IV. EXPERIMENT > V. CONCLUSION > REFERENCES,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_074,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,"The provided snippet does not explicitly mention standardization or interoperability, focusing instead on the integration of sensing and communication in optical networks.","Coherent optical communication approaching to single-wavelength 400G for backbone networks is now sinking in data center interconnects and access networks [1]. The widespread deployment of coherent systems and telecom fibers facilitates the potential applications such as distributed acoustic sensor (DAS) to efficiently monitor health of the network infrastructure, thereby achieving integrated sensing and communication (ISAC). By employing frequency multiplexing between telecom payload and sensing probe, DAS has been demonstrated over a bidirectional data center interconnect using self-homodyne detection [2, 3]. It has also been proposed that phase-sensitive optical time domain reflectometry ( $\varphi$ -OTDR) can be implemented through space division multiplexing in seven-core fiber cable [4]. However, in these methods, sensing and communication operate independently, sharing only the fiber resource. To enable cooperative function of sensing and communication, the optical pilot, carrier or information-bearing signal initially intended for communication can be repurposed for sensing to achieve endogenous ISAC [5-8]. There have been proposals to achieve ISAC through adaptive equalization or phase recovery of digital signal processing (DSP) [5, 6]. Nevertheless, the forward transmission-based sensing scheme imposes fundamental limitations on the localization accuracy and the handling of multiple vibration sources. An alternative approach involves proposing multi-frequency telecom pilots designed for synchronization as sensing probes to achieve enhanced frequency response [8]. However, the pilots need three spectral gaps to be located in, which is preferable in digital subcarrier multiplexing.",21,21,Endogenous ISAC Enabled Interference Fading Free Sensing via Telecom Training Sequence > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_075,8A,standardization_interoperability,,upstream_bridge,INDIRECT,Cross-section bridge from S5;S6;S7 outputs.,,,,,section5_6_7_bridge,S5;S6;S7,retroreflective_optical,True,True,True,bridge,INDIRECT,,,False
O_ISAC_076,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,INDIRECT,"The text discusses the integration of fiber optical communication and sensing technology, which implies the need for standardization to ensure interoperability between different systems and technologies. However, it does not directly mention standardization or interoperability.","**I** N RECENT years, integrated fiber optical communication and sensing technology has received extensive attention from academic research and industry. By utilizing the existing fiber optic cables effectively, efficient monitoring of external disturbances [\[1\],](#page-6-0) environmental changes [\[2\],](#page-6-0) [\[3\]](#page-6-0) and natural disasters [\[4\],](#page-6-0) [\[5\]](#page-6-0) has been investigated. Meanwhile, along with the development of AI big models, the reliability of data centre optical interconnections is more important. The intelligent operation and maintenance of fiber optic cables has more significant significance, such as co-cable identification [\[6\],](#page-6-0) [\[7\],](#page-6-0) [\[8\],](#page-6-0) [\[9\].](#page-6-0) Integrated communication and sensing scheme can enhance the capability and efficiency of intelligent operation and maintenance of fiber optic cables.",25,25,Integrated Communication and Enhanced Forward Phase-Based Sensing Based on Frequency-Domain Pilot Tones in DSCM Systems Using 100 kHz ECLs > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_076,8A,standardization_interoperability,standardising,fuzzy:92.3076923076923,NONE,"The text describes a specific experiment setup for integrated communication and sensing, focusing on technical details such as signal modulation, transmission rates, and equipment used. It does not mention or imply standardization or interoperability.","After transmission through the single-mode fiber, a EDFA was used to compensate the loss of the link, and the received optical power (ROP) before the EDFA could be adjusted to control the OSNR at receiver. Subsequently, the signals were received by an integrated coherent receiver (ICR) and sampled by a real-time oscilloscope (RTO, Keysight UXR0594AP) at a sampling rate of 64 GSa/s. The local oscillation was a same ECL with 100 kHz linewidth and 1550 nm center wavelength. For vibration sensing, vibrations induced by a piezoelectric transducer (PZT) were applied to the standard single-mode fiber (SSMF).",172,172,C. FPTs-Based Carrier Phase Estimation and Vibration Sensing > D. FPTs-Based Polarization Demultiplexing > III. SIMULATIONS > IV. EXPERIMENTAL SETUP,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_077,8A,standardization_interoperability,standards,fuzzy:88.88888888888889,NONE,The text does not mention standardization or interoperability. It appears to be a technical description of an experimental setup and signal processing.,"The OCDM signal is modulated to 8 Gbaud 16-ary quadrature amplitude modulation (16QAM) and digital-to-analog converted by an AWG (Keysight M8194A, 120 GSa/s, 45 GHz). After a 10 km standard SMF transmission, the optical signal is filtered out by OBF to suppress the out-of-band amplified spontaneous emission noise. The 10 km SMF introduces some frequency-selective fading caused by fiber dispersion. Subsequently, the filtered signal is coupled with the LO light by an OC. The coupled optical spectrum is shown in Fig. 2(d). The coupled optical signals are finally sent into a UTC-PD for photo-mixing to generate a THz signal.",66,66,B. Radar Receiver Processing > III. PHOTONIC THZ ISAC LINK > A. Experimental Setup,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_077,8A,standardization_interoperability,standards,fuzzy:88.88888888888889,NONE,The text does not mention standardization or interoperability. It discusses transmission performance and equalization techniques in communication processing.,"Consider that proper equalization might improve the demodulation. The equalization in communication processing combines zero force linear equalization and Volterra nonlinear equalization [12]. With the photocurrent being 3.5 mA, the constellation diagrams with or without equalization are shown in Fig. 4. Comparing the constellations without equalization, the OCDM's rotate less and compact more. Further, with the same number of constellation points, the non-linear equalization constellation of OCDM has darker colors around the standard constellation points, while",92,92,B. Radar Receiver Processing > III. PHOTONIC THZ ISAC LINK > B. Waveform Parameters Setting > A. Bit Error Ratio,,,hybrid,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_078,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,The text does not mention standardization or interoperability.,# O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network,5,5,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_078,8A,standardization_interoperability,standardising,fuzzy:92.3076923076923,NONE,"The text focuses on a technical proposal and experiment, without discussing standardization or interoperability.","Abstract—The severe bandwidth constraint along with nonlinearity introduced by the utilization of low-cost direct modulation laser (DML) hinders a higher data throughput for the photonic interconnection. Here, we propose a nonlinear equalizer based on weighted decision aided recurrent neural network (WD-RNN) for the four-level pulse amplitude modulation (PAM-4) intensity modulation direct detection (IM-DD) short-reach transmission, when the average 10-dB bandwidth of four used DMLs is only 20.2 GHz. After optimizing the WD-RNN equalization parameters for one wavelength channel at fixed received optical power (ROP) and applying the same parameters to other channels, we can experimentally realize the  $4 \times 100$  Gb/s transmission over 10 km standard single-mode fiber (SSMF) and verify the generalization of the WD-RNN enabled nonlinear equalizer under the wavelength channel variation, when the 7% HD-FEC threshold is considered. Furthermore, the proposed nonlinear equalizer is experimentally verified to outperform the conventional model-driven Volterra equalizer, data-driven nonlinear equalizers based on feedforward network, and auto regressive recurrent neural network (AR-RNN), in term of the BER performance under various ROP conditions. Meanwhile, the training process of WD-RNN can be simplified with reduced data size and epochs, in comparison with its AR-RNN enabled counterpart, leading to the mitigation of decision errors arising in the feedback structure. The required computational complexity (CC) of the WD-RNN based nonlinear equalizer is found to be only 11.85%, 26.14%, 71.88% of that for VNLE, FNN and AR-RNN, in terms of achieving the same equalization performance. With the introduction of weight pruning, the CC of WD-RNN can be further reduced by 40%, without any performance penalty.",9,9,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_078,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,INDIRECT,"The text mentions '400-Gigabit Ethernet (400GE) applications', which implies a standardized technology, indirectly related to standardization and interoperability.","RECENTLY, due to the rapid development of the Internet and artificial intelligence (AT) there. growth in data traffic [1], [2]. In this context, an urgent demand arises for short-reach photonic interconnection systems capable of supporting higher throughput with low-cost and low power consumption. With the intensity modulation and direct detection (IM-DD) technique, achieving a transmission rate of 400 Gb/s is challenging for single-lane transmission [3]. Alternatively, a four-lane wavelength division multiplexing (WDM) IM-DD scheme is adopted to achieve 400 Gb/s photonic interconnections, which is operated at O-band, instead of C-band, for the purpose of minimizing the impact of chromatic dispersion induced power fading. Moreover, four-level pulse amplitude modulation (PAM-4) has been recommended as the optimal choice for 400-Gigabit Ethernet (400GE) applications, owing to its ability to increase the spectral efficiency (SE) while maintaining a low system complexity [4]. Furthermore, utilizing direct modulation laser (DML) for the PAM-4 signal modulation is ideally preferred, in comparison with Mach-Zehnder modulator (MZM) and electro-absorption modulator (EAM), due to its advantages of low cost, small footprint, and low power consumption.",23,23,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_078,8A,standardization_interoperability,standardising,fuzzy:92.3076923076923,INDIRECT,"Similar to idx 2, the mention of '400-Gigabit Ethernet (400GE) applications' implies standardization, and the discussion of specific technologies and their applications indirectly relates to interoperability.","However, the PAM-4 photonic interconnections based on DMLs may suffer from various linear and nonlinear impairments, including severe bandwidth constraint [5], the detrimental frequency chirp, and modulation nonlinearity [6]. To enhance the IM-DD short-reach performance, the utilization of advanced digital signal processing (DSP) for mitigating transmission impairments is essential. Recent investigations of O-band DML based short-reach IM-DD transmission based on various DSP schemes are summarized in Table I. The 25  $\times$  25 Gb/s WDM transmission over 55 km standard single-mode fiber (SSMF) was demonstrated, with the help of feedforward equalizer (FFE) [7]. A single-lane 95 Gb/s PAM-4 transmission was achieved over the 20 km SSMF, with the help of optimized quadric curve (QC) fitting-based pre-equalization [8]. A single-lane 200 Gb/s PAM-4 transmission over the 20 km SSMF was achieved, by the utilization of decision feedback equalizer (DFE) together with a DML with 3-dB bandwidth of 38 GHz [9]. However, both the pre-equalization and FFE/DFE can only deal with the bandwidth constraint induced linear impairment. To simultaneously mitigate both linear and nonlinear impairments, Volterra nonlinear",25,25,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_078,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,"The text discusses investigations of IM-DD transmission using O-band DMLS and equalization techniques, but does not mention standardization or interoperability.","equalization (VNLE) has been extensively studied in the past few years [\[10\],](#page-7-0) [\[11\],](#page-7-0) [\[12\],](#page-7-0) [\[13\].](#page-7-0) Ref. [\[14\]](#page-7-0) demonstrated a transmission of 100 Gb/s/λ PAM-4 signals with 29 dB loss budget, utilizing the 10G-class O-band DMLs with 3-dB bandwidth of around 10 GHz, when a 389-tap VNLE was applied to simultaneously mitigate both the linear and nonlinear distortions after the SSMF transmission. Moreover, the transmission of 4 *×* 100 Gb/s PAM-4 signals over 40 km SSMF was achieved, with the help of a 53-tap second-order VNLE and a 73-tap FFE [\[15\].](#page-7-0) However, due to the large number of higher-order cross terms arising in the Volterra series, the memory length escalation of VNLE for the DML enabled high-speed photonic interconnection leads to an exponential enhancement of the computational complexity (CC), which limits its practical applications.",44,44,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_078,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,"The text continues to discuss equalization techniques for IM-DD transmission, including the use of neural networks, but does not mention standardization or interoperability.","In this paper, we propose a weighted decision aided recurrent neural network (WD-RNN) nonlinear equalizer for the DML enabled photonic interconnection, and experimentally verify its effective function by successfully transmitting 4 *×* 100 Gb/s O-band PAM-4 signals over 10 km SSMF, based on four DMLs with the average 10-dB bandwidth of 20.2 GHz, considering the 7% hard-decision forward error correction (HD-FEC) threshold. During the training process of WD-RNN, instead of decisions, labels are used as feedback, due to its inherent parallel processing nature, leading to the significant acceleration of the training [\[25\].](#page-7-0) As for the testing process of WD-RNN, where feedback labels are not available, weighted decisions are introduced as feedback to minimize the detrimental impact of decision errors. Consequently, the proposed WD-RNN outperforms both traditional model-driven nonlinear equalizers such as VNLE, and other data-driven nonlinear equalizers such as FNN and AR-RNN, in terms of the receiver sensitivity. The content of the current submission is organized as follows. The Section II describes the operation principle of the proposed WD-RNN equalizer. Next, the experimental setup of O-band 4 *×* 100 Gb/s PAM-4 short-reach transmission is introduced in Section [III.](#page-2-0) Then, the experimental verification of the proposed WD-RNN equalizer is presented in Section [IV.](#page-3-0) Finally, all conclusions are summarized in Section [V.](#page-6-0)",48,48,O-Band DML Enabled 4×100G Short-Reach Photonic Interconnections With Weighted Decision Aided Recurrent Neural Network > I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_079,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,INDIRECT,"The concept of standardization and interoperability is indirectly related to the context, which discusses the challenges and limitations of current ISAC implementations and proposes alternative approaches. The need for standardization and interoperability is implied by the discussion of spectral efficiency and the use of different methods for sensing and communication.","Self-homodyne coherent detection (SHCD) emerges as a low-cost and simplified solution in higher-speed data center interconnects (DCI), utilizing spatial-division-multiplexed (SDM) local oscillator (LO) and signal transmission to eliminate phase noise, thereby reducing digital signal processing (DSP) complexity [1]. While a critical challenge lies in constructing integrated sensing and communication (ISAC) systems capable of monitoring SHCD link health parameters, particularly optical multipath interference (MPI), transmission loss (TL), and vibration disturbances.",15,15,LFM Carrier Enabled Integrated Sensing and Communication in Self-homodyne Coherent Detection Transmission System > Introduction,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_079,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,The context is a list of references and does not provide any information related to the concept of standardization and interoperability.,"- [5] E. Ip, Y. -K. Huang, T. Wang, Y. Aono and K. Asahi, ""Distributed Acoustic Sensing for Datacenter Optical Interconnects using Self-Homodyne Coherent Detection,"" 2022 Optical Fiber Communications Conference and Exhibition (OFC), San Diego, CA, USA, 2022, pp. 1-3.",87,87,Conclusions > Acknowledgements > References,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_080,8A,standardization_interoperability,standards,fuzzy:88.88888888888889,NONE,"The text discusses the integration of in-band spectrum polarization sensing and standard coherent communication via fraction-division nonorthogonal multiple access (FD-NOMA), but does not explicitly mention standardization or interoperability.","*Abstract***—We have proposed and experimentally validated an integrated scheme of in-band spectrum polarization sensing and standard coherent communication via fraction-division nonorthogonal multiple access (FD-NOMA). Processed through fractional Fourier transform (FrFT), the chirp-based sensing probe is superimposed onto telecom payload in an orthogonal polarization state. The temporal and spectrum resources originally intended for telecom are utilized for forward sensing. By leveraging energy-compaction property of FrFT, the sensing probe can converge to fractional peak while telecom payload remains dispersed. Therefore, the sensing probe and telecom payload are orthogonal to each other in matched fraction domain. The energy distribution of fractional peak between orthogonal SOPs can be obtained to achieve vibration-induced SOP sensing. The feasibility of integration of in-band spectrum sensing and communication is verified by an experiment of bidirectional 480Gb/s DP-16QAM transmission over 32.5 km fiber. To mitigate probe-induced impact, successive interference cancellation (SIC) involving matched de-chirping is proposed to improve optical signal to noise ratio (OSNR) penalty from more than 3.0dB to 0.7dB. Experimental results of sensing performance demonstrate that the signal-to-noise ratio (SNR) of recovered vibration waveform using FD-NOMA deteriorates by less than 0.9dB as OSNR degrades from 26dB to 18dB. In contrast, conventional adaptive equalization exhibits severe SNR penalty of approximately 8.9 dB. The sensitivity and the limit of detection (LoD) are 5.3×10-3 rad/***μ***ε and 70.7** *n***ε/√Hz respectively, with vibration localization error equivalent to 8 m.**",11,11,Integrated Communication and In-band Spectrum Polarization-Based Sensing via Fraction-Division Non-Orthogonal Multiple Access,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_080,8A,standardization_interoperability,interop,fuzzy:85.71428571428572,NONE,"The text talks about the evolution of wireless communication and the potential of integrated sensing and communication (ISAC) in optical fiber networks, but does not mention standardization or interoperability.","Leveraging existing infrastructure for vibration sensing has motivated ISAC approaches utilizing wavelength-division multiplexing (WDM) [10-12]. These typically integrate phasesensitive optical time-domain reflectometry (*φ*-OTDR) with telecom payloads. However, such an approach requires the reservation of dedicated spectral channels for sensing probes, inevitably compromising spectral efficiency (SE) for communication purposes. Furthermore, it merely shares the fiber medium with two distinct transceivers, leading to substantial infrastructure costs. By sharing existing hardware components such as digital-to-analog converters (DACs) and analog-to-digital converters (ADCs), ISAC over datacenter interconnect (DCI) offers a cost-reduction pathway [12], yet its feasibility remains confined to bidirectional self-homodyne system architectures. Recently, multi-frequency telecom pilots designed for polarization demultiplexing serve as sensing probes [13]. However, the pilots need spectral gaps to be located in, which is preferable in digital subcarrier multiplexing. Time-division multiplexing (TDM) combined with WDM to alleviate interference fading in distributed acoustic sensing (DAS) [14], also incur SE penalties. An alternative scheme to implement DAS through mode division multiplexing (MDM) or space division multiplexing (SDM) face practical limitations due to the overwhelming dominance of legacy single-mode fiber (SMF) networks [15, 16]. A",27,27,I. INTRODUCTION,,,cabled_fibre,True,True,True,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
