paper_id,section,macro_domain,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,medium,application_domains_json,application_domains_canonical,macro_domains_json,scenario_description,scenario_labels,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_035,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,There is no mention of space satellites in this passage.,"On the other hand, our proposed OCDM-based FMCW waveform can simultaneously support the high-speed communications. At the target end-users of Fig. [4,](#page-5-0) the communication data will be demodulated by the OCDM demodulation module. To show our capacity-enhanced communications, we adopt the higher-order modulation format of 4-, 16- and 64- quadrature amplitude modulation (QAM) signal in our system with a maximum capacity of 3.182 Gbps, where as shown in Fig. 9, the error vector magnitude (EVM) of the above three are 7.44%, 6.10% and 5.83%, respectively. The constellation diagrams given by Fig. 9 are clear, indicating that the OCDM-based FMCW waveform can well support the ISAC communications. In this section, lower-order modulation formats such as 4-QAM is included to demonstrate the baseline performance and robustness of the proposed OCDM-FMCW ISAC system under lower modulation complexity, highlighting its adaptability across diverse channel conditions and practical scenarios such as degraded FSO links or mobile uncrewed aerial vehicle (UAV) platforms.",249,249,III. EXPERIMENT DEMONSTRATION AND DISCUSSION > *B. Communications*,,,wireless_fso,6g_networks,6g_networks,,"The proposed system is designed for FSO integrated sensing and communication applications, including 6G networks.",FSO-ISAC system with OCDM-based FMCW waveform design,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_035,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,There is no mention of space satellites in this passage.,"Therefore, in the context of FSO system, we experimentally demonstrate both the ranging and communication performance of our novel OCDM-based FMCW ISAC waveform design. Moreover, we achieve capacity-enhanced communications, while maintaining the FMCW's high ranging accuracy, with low-complexity FMCW-based ranging receiver.",312,312,*C. Ranging and Communication Subcarrier Power Allocation* > *D. Peak-to-Average Power Ratio Performance*,,,wireless_fso,6g_networks,6g_networks,,"The proposed system is designed for FSO integrated sensing and communication applications, including 6G networks.",FSO-ISAC system with OCDM-based FMCW waveform design,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_035,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The snippet does not mention space satellites, it discusses a novel FSO-ISAC waveform based on OCDM and FMCW LiDAR, focusing on ranging and communication subcarriers, and experimentally demonstrating the FSO-ISAC system.","In this paper, we presented a novel FSO-ISAC waveform based on OCDM and FMCW LiDAR. Specifically, the OCDMbased waveform was split to ranging subcarriers and communication subcarriers. Then, by appropriately re-distributing the bandwidth of the guard bands, hence dynamically allocating the ranging and communication subcarrier power, we can obtain high-accuracy ranging and capacity-enhanced communications. Furthermore, the ranging and the communication data can be carried by the same signal with low-complexity optical-assisted signal processing, where we conceived a simplified FMCW ranging receiver design. Finally, we experimentally demonstrated the FSO-ISAC system, where we achieved the centimeter level ranging, which is comparable with the standard unmodulated FMCW LiDAR. Meanwhile, our system is capable of supporting the high-performance communication of 3.182 Gbps using high-order modulation format.",316,316,*C. Ranging and Communication Subcarrier Power Allocation* > IV. CONCLUSION,,,wireless_fso,6g_networks,6g_networks,,"The proposed system is designed for FSO integrated sensing and communication applications, including 6G networks.",FSO-ISAC system with OCDM-based FMCW waveform design,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,The text does not mention space satellites.,"<span id=""page-2-10""></span><span id=""page-2-8""></span>At the signal level, researchers have unveiled a novel avenue for the ISAC in transport network by harnessing linear frequency modulated light as the optical carrier for pulse amplitude modulation 4-Level signal transmission and employing -OTDR as the sensing probes [\[48\]](#page-10-16). Reports on the ISAC in transport network using space-division multiplexing (SDM) appeared in 2023 [\[49\]](#page-10-17), where researchers deployed a cable containing uncoupled seven-core fibers in underground tunnels. They successfully demonstrated high-capacity SDM <span id=""page-2-3""></span><span id=""page-2-1""></span>transmission and conducted real-time monitoring of urban traffic. In 2020, the first field trial of distributed fiber optic sensing (DFOS) and high-speed communication was reported on an operational telecom network [\[50\]](#page-10-18). This solution demonstrated the feasibility of ISAC in transport network based on wavelength division multiplexing systems.",70,70,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > <span id=""page-1-6""></span><span id=""page-1-5""></span><span id=""page-1-3""></span><span id=""page-1-2""></span><span id=""page-1-1""></span>II. RELATED WORK",,,hybrid,6g_networks,6g_networks,automotive_transportation,The system is designed for co-route fiber recognition and status diagnosis in 6G transport networks.,Co-route fiber recognition,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,7E,space_satellite,satellite communication,lexical,INDIRECT,"The text mentions 'LEO satellite communications', which is related to space satellites, but it is not the main focus of the text.","- <span id=""page-9-30""></span>[\[30\]](#page-1-5) J. Shi et al., ""OTFS enabled LEO satellite communications: A promising solution to severe doppler effects,"" *IEEE Netw.*, vol. 38, no. 1, pp. 203–209, Jan. 2024.",480,480,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition* > REFERENCES,,,hybrid,6g_networks,6g_networks,automotive_transportation,The system is designed for co-route fiber recognition and status diagnosis in 6G transport networks.,Co-route fiber recognition,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_041,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,The text does not mention space satellites.,"- <span id=""page-10-18""></span>[\[50\]](#page-2-11) M.-F. Huang et al., ""First field trial of distributed fiber optical sensing and high-speed communication over an operational telecom network,"" *J. Lightw. Technol.*, vol. 38, no. 1, pp. 75–81, Jan. 1, 2020, doi: [10.1109/JLT.2019.2935422.](http://dx.doi.org/10.1109/JLT.2019.2935422)",503,503,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition* > REFERENCES,,,hybrid,6g_networks,6g_networks,automotive_transportation,The system is designed for co-route fiber recognition and status diagnosis in 6G transport networks.,Co-route fiber recognition,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,7E,space_satellite,space communication,fuzzy:85.71428571428572,NONE,The text does not mention space satellites.,"His main research interests include computing power network, UAV networks, vehicle networks, deep learning, and semantic communication.",542,542,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition* > REFERENCES,,,hybrid,6g_networks,6g_networks,automotive_transportation,The system is designed for co-route fiber recognition and status diagnosis in 6G transport networks.,Co-route fiber recognition,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_043,7E,space_satellite,satellite communication,lexical,DIRECT,"The context mentions 'Shanghai ERC of LEO Satellite Communication and Applications' and 'Shanghai CIC of LEO Satellite Communication Technology', which directly relates to space satellites.","<sup>1</sup>Shanghai ERC of LEO Satellite Communication and Applications, Shanghai CIC of LEO Satellite Communication Technology, Fudan University, Shanghai 200433, China,",9,9,Photonic-based W-band Flexible TFDM Integrated Sensing and Communication System for Fiber-wireless Network,,,hybrid,6g_networks,6g_networks,,Fiber-wireless integrated network,W-band TFDM ISAC system,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_043,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The context discusses 6G technology, ISAC systems, and frequency bands, but does not mention space satellites.","The bandwidth of the signal in the traditional electrical ISAC system is seriously limited by the bandwidth of the electronic devices, and the multi-level frequency multiplication makes the system structure complex. The photonic-based ISAC system can quickly generate high-frequency broadband signals and it is more consistent with the architecture of the 6G mobile communication network [2]. The current ISAC systems that can meet the requirements of high-resolution sensing and high-speed communication simultaneously combine radar signals and communication signals in the form of frequency division multiplexing (FDM) [3-4] or time division multiplexing (TDM) [5-6], which is difficult to achieve flexible adjustment between sensing and communication. And the fiber transmission for the photonics ISAC system is rarely included in current research.",21,21,Photonic-based W-band Flexible TFDM Integrated Sensing and Communication System for Fiber-wireless Network > 1. Introduction,,,hybrid,6g_networks,6g_networks,,Fiber-wireless integrated network,W-band TFDM ISAC system,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_043,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The context continues discussing ISAC systems, photonic-based systems, and signal transmission, but does not mention space satellites.","In this paper, we proposed and experimentally demonstrated a W-band flexible time-frequency-division multiplexed (TFDM) photonic-based ISAC system for the fiber-wireless integrated network. In this system, we used optical heterodyne to generate broadband 96.5 GHz W-band signals. The signals were flexibly combined by linear frequency modulation (LFM) signals and subcarrier modulated (SCM) signals in the form of FDM, TDM, or a mixture of the two, which can be flexibly switched between high-resolution sensing and high-speed communication according to application scenarios. In the experiment system, we achieved a high resolution from 1.59 cm to 4.39 cm and a high data rate from 15 Gbit/s to 60 Gbit/s through a 10-km fiber and a 1-m wireless W-band MMW link. The distance errors after calibration were less than 3 cm in all cases.",23,23,Photonic-based W-band Flexible TFDM Integrated Sensing and Communication System for Fiber-wireless Network > 1. Introduction,,,hybrid,6g_networks,6g_networks,,Fiber-wireless integrated network,W-band TFDM ISAC system,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_043,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The context concludes the discussion on ISAC systems and experimental results, but does not mention space satellites.","We proposed and experimentally demonstrated a W-band flexible TFDM photonic-based ISAC system for the fiber-wireless integrated network. The LFM and SCM signal can be flexibly combined according to the application scenarios to realize the trade-off between high-resolution sensing and high-speed communication. In the experimental system, we realized 1.59 cm to 4.39 cm high resolution sensing and 15 Gbit/s to 60 Gbit/s high data rate communication through 10-km fiber and 1-m wireless W-band MMW link.",69,69,3. Experiment and Discussions > 4. Conclusion,,,hybrid,6g_networks,6g_networks,,Fiber-wireless integrated network,W-band TFDM ISAC system,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_044,7E,space_satellite,satellite communication,lexical,INDIRECT,"The text mentions the Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, which implies a connection to space satellites, but does not directly discuss them.","Boyu Dong, Junlian Jia, Guoqiang Li, Zhongya Li, Changle Huang, and Haipeng Wang are with the Key Laboratory for Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, Fudan University, Shanghai 200433, China, also with the Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, Shanghai 200433, China, and also with the Shanghai Collaborative Innovation Center of Low-Earth-Orbit Satellite Communication Technology, Shanghai 200433, China (e-mail: bydong21@m.fudan.edu.cn; jljia20@fudan.edu.cn; 19210720066@fudan.edu.cn; zhongyali20@fudan.edu.cn; 21210720146@m.fudan.edu.cn; hpwang@fudan.edu.cn).",15,15,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_044,7E,space_satellite,satellite communication,lexical,INDIRECT,"Similar to the first snippet, this text also mentions the Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, indicating an indirect connection to space satellites.","Jianyang Shi, Junwen Zhang, and Nan Chi are with the Key Laboratory for Information Science of Electromagnetic Waves (MoE), Department of Communication Science and Engineering, Fudan University, Shanghai 200433, China, also with the Shanghai Engineering Research Center of Low-Earth-Orbit Satellite Communication and Applications, Shanghai 200433, China, also with the Shanghai Collaborative Innovation Center of Low-Earth-Orbit Satellite Communication Technology, Shanghai 200433, China, and also with the Peng Cheng Laboratory, Shenzhen 518055, China (e-mail: jy\_shi@fudan.edu.cn; junwenzhang@fudan.edu.cn; nanchi@fudan.edu.cn).",19,19,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_044,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"This snippet does not mention space satellites or any related concepts, focusing instead on photonic-based MMW generation methods and their applications.","Recently, we proposed and experimentally demonstrated W-band flexible time-frequency-division multiplexed (TFDM) photonic-based MMW ISAC system that fully considered the possibility of integration with the fiber-wireless network [\[14\].](#page-13-0) This paper is an invited extension of the Top-scored Paper at OFC 2023, with some results discussed and presented during the conference. To address the issue of insufficient flexibility in the current time division multiplexing (TDM) or frequency division multiplexing (FDM) photonic-based MMW ISAC system, we designed 10 cases where signals were flexibly combined using LFM signals and subcarrier modulated (SCM) signals in the form of FDM, TDM, or a mixture of the two. These designs enabled flexible switching between high-resolution sensing and high-speed communication according to application scenarios. Moreover, we used the direct laser heterodyning (DLH) method to generate broadband 96.5 GHz W-band signals and incorporated long-distance optical fiber transmission to achieve a more realistic scenario.",47,47,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network > I. INTRODUCTION,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_044,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"This text discusses methods for generating MMW signals, such as the OEO and PFM methods, without any mention of space satellites or related topics.","Based on current research progress, Table I summarizes the waveform design methods, important indicators for sensing and communication, methods for generating MMW signals, and frequency bands of photonic-based MMW ISAC systems. As shown in Table I, the DLH method remains the mainstream solution for generating high-frequency MMW signals. From the perspective of system performance, considering complex scenarios, simple TDM and FDM waveforms struggle to balance high-speed communication and high-resolution sensing, while simple CFCT waveforms suffer from poor sensing or communication performance. Furthermore, integrating the system with the fiber-wireless network necessitates the inclusion of long-distance fiber transmission. However, few studies in current research have considered the impact of long-distance fiber transmission on system performance.",93,93,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network > II. CLASSIFICATION AND ANALYSIS OF PHOTONIC-BASED MMW ISAC SYSTEMS,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_044,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The text does not mention space satellites directly or indirectly. It discusses photonic-based systems, radar detection, and communication systems, but does not relate to space satellites.","- [16] Y. Wang et al., ""Photonics-assisted joint high-speed communication and high-resolution radar detection system,"" *Opt. Lett.*, vol. 46, no. 24, pp. 6103–6106, Dec. 2021, doi: [10.1364/OL.444252.](https://dx.doi.org/10.1364/OL.444252)",488,488,VI. CONCLUSION > REFERENCES,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_044,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"Similar to the first snippet, this text does not mention space satellites. It focuses on photonics-assisted systems for communication and radar detection, without any reference to space satellites.","- [17] Y.Wang et al., ""Integrated high-resolution radar and long-distance communication based-on photonic in terahertz band,"" *J. Lightw. Technol.*, vol. 40, no. 9, pp. 2731–2738, May 2022.",489,489,VI. CONCLUSION > REFERENCES,,,hybrid,vehicular,vehicular,automotive_transportation,"The system is designed for vehicular applications, such as vehicle-to-everything (V2X) communication and radar sensing.",Vehicular scenario,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_046,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The provided snippet does not mention space satellites or any related concepts, focusing instead on optical sensing, communication, and fiber technology.","- [10] M. F. Huang, P. Ji, T. Wang, Y. Aono, M. Salemi, Y. Chen, J. Zhao, T. J. Xia, G. A. Wellbrock, Y.-K. Huang, G. Milione, and E. Ip, ""First field trial of distributed fiber optical sensing and high-speed communication over an operational telecom net-work,"" J. Lightwave Technol., vol. 38, no. 1, pp. 75–81, 2020.",90,90,REFERENCES,,,cabled_fibre,submarine_fiber_optical_networks;distributed_sensing,fibre_network_monitoring;distributed_sensing,smart_infrastructure,Ultra-low-frequency distributed acoustic sensing and high-capacity communication over a long-distance fiber link,Ultra-low-frequency DAS and high-capacity communication over 38-km seven-core fiber,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_048,7E,space_satellite,,json,DIRECT,Structured study-level application domain mapping,Free space optical integrated sensing and communication,,,,study_level.application.application_domain,vehicular;industrial_manufacturing,wireless_fso,vehicular;industrial_manufacturing,vehicular;industrial_manufacturing,automotive_transportation;smart_infrastructure;space_satellite,Free space optical integrated sensing and communication,"Outdoor FSO, 100m, LoS",json,DIRECT,,,False
O_ISAC_051,7E,space_satellite,space communication,fuzzy:85.71428571428572,NONE,The text does not mention space satellites directly or indirectly. It discusses LiDAR technology and its applications in various fields.,"ISAC [2]. Light detection and ranging (LiDAR) is widely used as a non-contact ranging solution for autonomous driving, robotics, aerospace, surveying and mapping, and intelligent terminals [3], [4], [5]. LiDAR is capable of both sensing 3D scenes and sending message with free-space optical (FSO) communication in each scan time slot [6], [7], [8], [9]. However, few LiDARs are available to realize both targets about the ranging and the communication.",25,25,Remote Phase-Shift LiDAR With Communication > I. INTRODUCTION,,,hybrid,vehicular,vehicular,automotive_transportation,"The PLRC system is designed for vehicular applications, where it can be used for both sensing and communication functions.","Indoor FSO, 10m, Static",meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_051,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The text focuses on the technical aspects of signal processing and detection in LiDAR systems, without any reference to space satellites.","respectively, in which  $A_e$  denotes the echo signal amplitude,  $\tau_e$  is the time of flight, and  $\phi_e$  indicates the resulting phase variation after photoelectric detection, and  $\phi_e = 2\pi f_c \tau_e$ ,  $A_e = \mu \Re P_{echo} R_L$ , where  $\Re$  is the responsivity of photodetector,  $P_{echo}$  is the echo light power, and  $R_L$  is the load resistance of the detector.  $A_{LO}$ ,  $\tau_{LO}$ , and  $\phi_{LO}$  denote the local signal amplitude, delay time, and the phase variation of subcarrier signal s(t) after the propagation of the reference arm, respectively, and  $\phi_{LO}=2\pi f_c \tau_{LO}$ .  $n_{echo}(t)$  and  $n_{LO}(t)$ are zero-mean white noise with variance  $\sigma_e^2$  and  $\sigma_L^2$ . The phases of the signals in equations (3) and (4) carry the same communication data. It is evident that the delay time exists in the communication data between both signals as well as in the phases of the subcarriers. This delay time is introduced due to the round-trip of the beam to the target, which is the estimator to be derived in laser ranging. The echo signal and the local signal are separately converted to a standard sine waveform after waveform recovery to estimate their phases, while the correlation operation is carried out to overcome the ambiguity of the phase measurement. Finally, the distance is derived from the phase difference between both phases.",80,80,II. MODEL OF PHASE-SHIFT LASER RANGING WITH COMMUNICATION,,,hybrid,vehicular,vehicular,automotive_transportation,"The PLRC system is designed for vehicular applications, where it can be used for both sensing and communication functions.","Indoor FSO, 10m, Static",meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_051,7E,space_satellite,satellite networking,fuzzy:85.0,INDIRECT,"The text mentions 'optical satellite networks' in reference [29], which implies a connection to space satellites, although it is not the primary focus of the text.","- [29] A. Dang, ""Simultaneous acquisition and track scheme with multiple terminals based on subspace method for optical satellite networks,"" *IEEE Trans. Aerosp. Electron. Syst.*, vol. 46, no. 1, pp. 263–277, Jan. 2010.",419,419,II. MODEL OF PHASE-SHIFT LASER RANGING WITH COMMUNICATION > *A. Ranging* > B. Communication > REFERENCES,,,hybrid,vehicular,vehicular,automotive_transportation,"The PLRC system is designed for vehicular applications, where it can be used for both sensing and communication functions.","Indoor FSO, 10m, Static",meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_053,7E,space_satellite,satellite communication,lexical,INDIRECT,"The text mentions 'satellite communication' which is related to space satellites, but it does not directly discuss space satellites, hence it's an indirect reference.","In the course of defining new integral parts for the future communication standard of 6G [1,2], the main directions are the integration of short-range, cellular and satellite communication, new signal processing methods as well as new materials and components [3]. Besides that, one of the main advancements envisioned in the 6G era is the realization of simultaneous communication and sensing, often referred to as integrated sensing and communication (ISAC) systems [4]. ISAC systems are defined as systems that, by sharing the time, the waveforms, or the hardware, can perform the tasks of communication and sensing in parallel with only minimal performance degradation of the individual tasks [4,5]. As the utilized frequency spectra in the envisioned 6G systems are increasingly extending towards the mm (30-300 GHz) and to the THz (0,3 THz – 30 THz) wave ranges [6], also the research activities in realizing ISAC systems in these frequency ranges rose remarkably in the last years. [5] discusses the realization of such a ISAC system in the mm wave range, where the task of performing radio detection and ranging (radar) is combined with the communication of data to potential receivers. In that work, it is shown that both functionalities can be performed with the same hardware and the existing tradeoff between these two functionalities is discussed. For further details on such joint radar/communications systems, please see [7].",17,17,Integrated Sensing and Communication in the Visible Spectral Range: A Novel Closed Loop Controller > I. INTRODUCTION,,,wireless_vlc,industrial_manufacturing;robotics_autonomy,industrial_manufacturing;robotics_autonomy,automotive_transportation;smart_infrastructure,Remote sensing and control of a rotating cylinder,VLC-VLS ISAC system for remote sensing and control,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_054,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The text does not mention space satellites. It discusses ISAC systems, LED-based systems, and optical communication.","Shi et al. [\[27\]](#page-14-9) proposed an LED-based ISAC system architecture, considering the hardware costs and wide availability of LED. This system integrates optical communication with positioning using multiband carrierless amplitude and phase (m-CAP) modulation and received signal strength (RSS) based trilateration. Similarly, Zhang et al. [\[28\]](#page-14-10) introduced a converged underwater wireless system that combines optical communication with sensor networks. Target positioning in this system is determined by calculating cross-correlation values (CCVs) based on RSS. However, the integration of these work is presently limited to concurrent use of transmitted signals. In contrast, the framework proposed in this article goes further by establishing a synergistic relationship between optical communication and sensing. Communication offers essential illumination for sensing, while sensing provides environmental context that enhances communication performance. This dual functionality not only optimizes resource utilization but also enables innovative applications.",79,79,II. RELATED WORK,,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,7E,space_satellite,space communication,fuzzy:85.71428571428572,NONE,"The text does not mention space satellites. It discusses optical communication, phase modulation, and coherent detection.",### B. Optical Communication,126,126,II. RELATED WORK > III. PROBLEM FORMULATION > B. Optical Communication,,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,7E,space_satellite,space communication,fuzzy:85.71428571428572,NONE,"The text does not mention space satellites. It discusses optical sensing, optical communication, and pinhole cameras.","# <span id=""page-6-2""></span>IV. SYNERGIES BETWEEN OPTICAL SENSING AND OPTICAL COMMUNICATION",297,297,"<span id=""page-6-2""></span>IV. SYNERGIES BETWEEN OPTICAL SENSING AND OPTICAL COMMUNICATION",,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_054,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The text does not mention space satellites. It discusses optical beamforming, O-ISAC, and light intensity.","<span id=""page-9-0""></span>In the first phase of O-ISAC, the O-APs broadcast control messages to all devices and sense the devices' state with the reflected light. Building on the analysis presented in Section IV, we recognize the pivotal role of superimposed light intensity on the target, or the equivalent channel gain (24), in enhancing system reliability. Consequently, during Phase 2, to enhance communication and sensing performance, we position all O-APs to directly face the target device—moving away from their initial vertical alignment—and employ a TDMA strategy for device service. However, despite these adjustments, the signal's intensity received by the device remains constrained due to the inherent divergence of directionless light. In RF communication, an efficient scheme to address such a problem is beamforming, which uses antenna arrays to direct the signal toward specific angles. In optical communication, however, beamforming cannot be realized due to the uncontrollable phase of light.",549,549,"A. Synergies Between Optical Sensing and Optical Communication and Two-Phase Operation Mechanism > <span id=""page-7-0""></span>B. Source Layout Optimization > V. OPTICAL BEAMFORMING",,,hybrid,indoor_positioning,indoor_positioning,indoor_environments,"The system is designed for indoor IoT applications, where the O-APs are mounted on the ceiling and the devices are equipped with PD arrays.",Indoor O-ISAC with LED-based O-APs,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_055,7E,space_satellite,,json,DIRECT,Structured study-level application domain mapping,Free space optical communication and sensing for vehicular networks,,,,study_level.application.application_domain,vehicular,wireless_fso,vehicular,vehicular,automotive_transportation;space_satellite,Free space optical communication and sensing for vehicular networks,"Outdoor FSO, 200m, LoS",json,DIRECT,,,False
O_ISAC_056,7E,space_satellite,space communication,fuzzy:89.47368421052632,NONE,"The text does not mention space satellites, it discusses integrated sensing and communication technologies, specifically optical ISAC, in the context of intelligent transportation systems and smart cities.","Future wireless networks are integrating advanced sensing and communication (S&C) technologies, which are critical for applications such as intelligent transportation systems and smart cities. integrated sensing and communication (ISAC) systems reflect this synergy, where communication and sensing functionalities share hardware, spectrum, and signaling resources [1], [2]. Optical ISAC (O-ISAC) is a promising alternative to radio frequency (RF) ISAC, especially in free space optical (FSO) systems, which leverage the large bandwidth of optical signals for high-speed communication and high-resolution sensing [3]. In transportation, O-ISAC provides low latency, high data rates, and access to unlicensed spectrum, significantly improving vehicle-to-everything (V2X) communication, traffic safety [4], and disaster management [5]. Unlike RF, O-ISAC experiences minimal interference in dense traffic due to laser beam directivity, reducing self-interference and enhancing security via line-of-sight (LoS) links [4]. FSO is especially promising for V2X [4], where straight-line vehicle movement simplifies angle of arrival (AoA) assumptions. Vehicles can also use Light Detection and Ranging (LiDAR) to gather state info, reducing direct communication (sensing-assisted",15,15,I. INTRODUCTION,,,cabled_fibre,indoor_positioning,indoor_positioning,indoor_environments,The system is designed for indoor positioning and sensing applications.,Indoor Positioning,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
