paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_083,4C,shared_processing,co operation,fuzzy:91.66666666666666,INDIRECT,"The concept of shared_processing is related to the idea of combining RFW and FSO links to improve transmission system resilience, but it is not explicitly mentioned in the snippet. The mention of 'sharing common data and coding' and 'joint detection' implies a form of shared processing, but it is not the primary focus of the text.","In addition to optical compensation techniques, atmospheric effects on FSO transmission can be mitigated by combining the FSO link with an RFW link. The absorption and scattering properties of RFW and FSO differ since the scattering of the signal depends upon the size of the water droplets in the atmosphere. For example, fog is particularly detrimental to FSO, while rain deteriorates the RFW link. Therefore, using RFW and FSO together can improve the transmission system's resilience over different atmospheric and weather conditions. This can be done by establishing parallel FSO and RFW links, operating separately, or combining them into a hybrid link sharing common data and coding, for example, using maximal ratio combining. In the latter case, joint detection provides superior outage performance compared with either individual channel for all atmospheric turbulence regimes, pointing errors, and RF fading [22]. Such hybrid links have been demonstrated for mmWave and FSO operation [14]. The case of sub-THz RFW and FSO will be studied to determine the performance tradeoffs for the different combinations and consider the energy requirements and signal modulation for confluent networks.",100,100,Towards Efficient Confluent Edge Networks > *3) Hybrid RFW/FSO Transmission*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_084,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources.,"*a) SCSD Method:* Considering that gestures occluding primarily affect the intensity fluctuations in the time domain, this study mainly focuses on processing the mixed signals through time-domain signal separation. As shown in Fig. 4, after hardware acquisition, the signal undergoes initial filtering and noise reduction. Subsequently, a segmented alternating least squares (ALS) approach is adopted to determine the baseline of each segment of the original signal. The segmented ALS method divides the signal into segments and applies the least squares method iteratively to estimate baseline and signal components within each segment. Following this, locally weighted scatterplot smoothing (LOWESS) is used to smooth the baseline, thereby enhancing the accuracy and stability of subsequent signal processing algorithms, making signal analysis and feature extraction more reliable.",86,86,LumiPane: Intelligent Interaction through Gesture Sensing and Ambient Light Communication > *B. Related Works* > *B. Algorithm Implementation*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_084,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources.,"Experiments were conducted on several deep learning models, including LSTM, CNN, ResNet, and Transformer, as depicted in Table I. The results indicate that the Transformer architecture surpasses other traditional deep learning models in terms of accuracy, precision, recall, and F1-score, while also having significantly fewer parameters. Notably, compared to the classic Transformer model, the proposed 1DConvTrans architecture, with only a 3% increase in parameter number, reduced the recognition error rate from 5.7% to 2.4%. This demonstrates the superior performance of 1DConvTrans in gesture recognition tasks.",147,147,LumiPane: Intelligent Interaction through Gesture Sensing and Ambient Light Communication > *A. Experimental Setup* > *B. BER Analysis* > *C. Gesture Recognition Results*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_084,4C,shared_processing,co operation,fuzzy:91.66666666666666,NONE,"The provided snippet does not mention or imply shared processing. It discusses the evolution of the Internet of Things (IoT), ubiquitous sensing, and integrated sensing and communication (ISAC), but does not reference shared processing.","The boundaries between sensing and communication have gradually faded since the emergence of IoT, which requires the cooperation of the two fields. Integrated sensing and communication (ISAC) rises as a novel technology in the 6th generation network [3]. ISAC has great potential to be applied in various scenarios, for instance, the automobile industry [4],",29,29,LumiPane: Intelligent Interaction through Gesture Sensing and Ambient Light Communication > I. INTRODUCTION > *A. Background*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_084,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_084,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.duplexing_mode,half_duplex,json,DIRECT,,,False
O_ISAC_086,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources.,"Abstract—Multiband integrated sensing and communication (ISAC) systems towards multiple functions and multiple users will play an important pole in future 6G wireless networks. Here, we propose and experimentally demonstrate a multiband ISAC system using optical frequency upconversion and coherent receiving techniques for millimeter-wave (MMW) high-capacity wireless communication and high-resolution sensing functions. The MMW multiband ISAC signals are simultaneously generated by a single photonic MMW frequency upconverter consisting of an optical frequency comb, a wavelength selective switch, an I/Q Mach-Zehnder modulator, and a high-speed photodetector. A multi-channel coherent photonic MMW de-chirper with phase compensation is utilized for coherent multiband radar signal processing, which facilitates the coherence-processing-free multiband data fusion and thus leading to an ultra-high resolution radar detection. Meanwhile, the communication receiving and demodulation towards multiband/multiuser scenarios are achieved by coherent receiving technology. In experiments, a photonic MMW ISAC system delivering Ka-band and V-band wireless signals is implemented, achieving a communication data rate of 16 Gbit/s and a two-dimension radar imaging of 3.75-cm range resolution, respectively. More importantly, after the multiband data fusion, an 8.6-mm ultra-high resolution is successfully achieved for radar ranging and imaging.",9,9,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_086,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources.,"network is proposed, having a maximum 41.48 Gbit/s data rate and a maximum 1.53 cm sensing resolution [20]. Furthermore, the W-band [21] and THz-band [22] photonics-assisted ISAC systems operating at the TDM mode are successively proposed to generate the LFM and QPSK signal with the bandwidths above 15 GHz, which demonstrates the communication data rate as high as 38.1 Gbit/s and the radar range resolution up to 9.4 mm level. Nonetheless, these FDM/TDM efforts impose concerns on the spectral and temporal efficiency. For the integrated waveform strategies, linear frequency modulation (LFM) chirp and orthogonal frequency division multiplexing (OFDM) signals are two common choices corresponding to the sensing and communication-centric design strategies [2]. In the sensing-centric photonics-based ISAC systems, the LFM signals are utilized as the radio carrier, whose key parameters, i.e., amplitude, phase, and frequency, are modulated by communication information. In [23], [24], the LFM-encoded amplitude shift keying (ASK) integrated waveforms are synthesized by cascaded and paralleled optical intensity modulators, which experimentally demonstrate a data rate of  $\sim$ 100 Mbit/s and a two-dimensional radar imaging resolution of  $\sim$ 1.8 cm  $\times$ 2 cm. In [25], a quadrature phase-shift keying (QPSK)-sliced LFM ISAC waveform is generated based on a dual-polarization dual-parallel Mach-Zehnder modulator (DPol-DPMZM). It shows a 210.52 Mbit/s data rate and a 3.25 cm range resolution, respectively. Subsequently, a DC-offset QPSK-encoded LFM MMW integrated signal is obtained to provide a 10.4 cm ranging resolution and an 11.5 Gbit/s communication data rate [26]. In addition, in our previous work [27], an MMW ISAC system based on photonic-multiplying is proposed to generate a 60 GHz constant envelop LFM-OFDM ISAC signal with a 10 GHz IBW, showing a 1.5 cm radar range resolution and an 8 Gbit/s communication data rate. In the photonics-based communication-centric ISAC systems, the high spectralefficient OFDM signal is widely developed. In [28], an OFDMbased ISAC system using the OEO technique is proposed and experimentally rendered a data rate of 6.4 Gbit/s and a radar range resolution of 7.5 cm. Subsequently, tunable K/W-band ISAC system based on OEO with a 7.5/1.5 cm range resolution and 12.8/32 Gbit/s communication capacity is realized [29]. Although the great contributions to the photonics-based radar and communication-centric ISAC systems, these efforts only work in the single-band and cannot meet the requirements of multiple bands or applications for future wireless networks.",31,31,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_086,4C,shared_resources,RP,lexical,INDIRECT,"The text mentions 'photonics-based multiband radar and multiple-input-multiple-output (MIMO) radar', which implies shared resources in the form of photonics technologies, but does not directly state 'shared resources'.","Therefore, in this paper, we propose and experimentally demonstrate a novel photonics-based MMW multiband ISAC system. It is based on a single photonic MMW frequency upconverter to simultaneously generate MMW multiband ISAC signals, which helps to achieve large-capacity wireless communication and high-resolution sensing capabilities. Here, the loaded intermediate frequency (IF) multiband ISAC signals are designed by the phase modulation of LFM carriers with different IBWs using the baseband real-valued OFDM signal carried with different bit data, facilitating the high power-efficient radar and communication functions towards multiband /multiuser scenarios. In the coherent multiband radar receiver, the multi-channel photonic MMW mixing with phase compensation is realized to complete the coherent multiband radar de-chirping process. It also supports the coherence-processing-free multiband data fusion, thereby promoting an ultra-high resolution radar ranging and imaging. Meanwhile, the coherent receiving technique facilitates the multiband communication receiving and demodulation. In proof-of-concept, we have demonstrated a photonicsassisted MMW multiband ISAC system delivering Ka-band and V-band ISAC wireless signals, achieving the communication data rate of 16 Gbit/s and two-dimension radar imaging with a range resolution below 3.75 cm. Furthermore, an 8.6 mm level ultra-high resolution radar ranging and imaging is successfully realized through the multiband data fusion processing. In addition, the prolongable capability of our proposal to higher frequencies and more sub-bands radar and communication demonstrations, such as four-band ISAC system covering U, V, and W-bands, are validated through simulations.",35,35,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_086,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources.,"where  $E_{o1}, E_{oj}$  and  $f_{o1}, f_{oj}$  are the amplitudes and center frequencies of the selected two optical tones, respectively.  $E_i$  is the amplitude of the  $i\_th$  sub-band optical signal.  $J_n(\cdot)$  denotes the  $n\_th$  order Bessel function of the first kind and  $\beta$  represents the modulation index of the I/Q-MZM. As shown in Fig. 1, the coupled optical signal is then divided into two parts: one serves as the reference optical carrier for the coherent multiband radar de-chirping process; another is sent to a high-speed PD to generate the MMW multiband ISAC signals. Through the optical-to-electrical conversions in the high-speed PD, the obtained photocurrent can be expressed as",66,66,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION > II. PRINCIPLE OF OPERATION > B. Photonic MMW Multiband ISAC System,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_086,4C,shared_resources,RP,lexical,INDIRECT,"The concept of shared_resources is related to the use of variable optical delay lines (VODLs) to compensate for path delays in different radar receiving channels, ensuring phase coherence between multiband radar de-chirping signals. This implies that the resources (VODLs) are being shared among multiple channels to achieve a common goal, but the concept is not explicitly stated as 'shared resources'.","where  $i(i=1,\cdots,N)$  stands for different OBPF and MZM,  $\gamma_i$  is the modulation index of the  $i\_th$  MZM. And,  $t_i'=t-(\tau+\tau_i')$ , in which  $\tau$  is the round-trip delay of echo signal with respect to the transmit MMW signal in free space, and  $\tau_i'$  is the path delay caused by radar receiving antenna, LNA, BPF, and cable (see in Fig. 1). Thus, the variable optical delay lines (VODLs) are introduced to compensate the path delays in different radar receiving channels to ensure the phase coherence between multiband radar de-chirping signals. Then, the compensated optical components are injected into the low-speed PDs to achieve the photonic microwave de-chirping process of multiple-band radar. The output of the  $i\_th$  low-speed PD can be written as",93,93,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION > II. PRINCIPLE OF OPERATION > B. Photonic MMW Multiband ISAC System,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_086,4C,shared_processing,co-processing,fuzzy:92.3076923076923,INDIRECT,"The concept of shared_processing is indirectly related to the context, which discusses multiband integrated sensing and communication (ISAC) systems and their applications, but does not explicitly mention shared processing.","Abstract—Multiband integrated sensing and communication (ISAC) systems towards multiple functions and multiple users will play an important pole in future 6G wireless networks. Here, we propose and experimentally demonstrate a multiband ISAC system using optical frequency upconversion and coherent receiving techniques for millimeter-wave (MMW) high-capacity wireless communication and high-resolution sensing functions. The MMW multiband ISAC signals are simultaneously generated by a single photonic MMW frequency upconverter consisting of an optical frequency comb, a wavelength selective switch, an I/Q Mach-Zehnder modulator, and a high-speed photodetector. A multi-channel coherent photonic MMW de-chirper with phase compensation is utilized for coherent multiband radar signal processing, which facilitates the coherence-processing-free multiband data fusion and thus leading to an ultra-high resolution radar detection. Meanwhile, the communication receiving and demodulation towards multiband/multiuser scenarios are achieved by coherent receiving technology. In experiments, a photonic MMW ISAC system delivering Ka-band and V-band wireless signals is implemented, achieving a communication data rate of 16 Gbit/s and a two-dimension radar imaging of 3.75-cm range resolution, respectively. More importantly, after the multiband data fusion, an 8.6-mm ultra-high resolution is successfully achieved for radar ranging and imaging.",9,9,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_086,4C,shared_processing,co-processing,fuzzy:92.3076923076923,INDIRECT,"Similar to the first snippet, the concept of shared_processing is indirectly related to the context, which discusses photonics-based multiband radar and multiple-input-multiple-output (MIMO) radar, but does not explicitly mention shared processing.","Therefore, in this paper, we propose and experimentally demonstrate a novel photonics-based MMW multiband ISAC system. It is based on a single photonic MMW frequency upconverter to simultaneously generate MMW multiband ISAC signals, which helps to achieve large-capacity wireless communication and high-resolution sensing capabilities. Here, the loaded intermediate frequency (IF) multiband ISAC signals are designed by the phase modulation of LFM carriers with different IBWs using the baseband real-valued OFDM signal carried with different bit data, facilitating the high power-efficient radar and communication functions towards multiband /multiuser scenarios. In the coherent multiband radar receiver, the multi-channel photonic MMW mixing with phase compensation is realized to complete the coherent multiband radar de-chirping process. It also supports the coherence-processing-free multiband data fusion, thereby promoting an ultra-high resolution radar ranging and imaging. Meanwhile, the coherent receiving technique facilitates the multiband communication receiving and demodulation. In proof-of-concept, we have demonstrated a photonicsassisted MMW multiband ISAC system delivering Ka-band and V-band ISAC wireless signals, achieving the communication data rate of 16 Gbit/s and two-dimension radar imaging with a range resolution below 3.75 cm. Furthermore, an 8.6 mm level ultra-high resolution radar ranging and imaging is successfully realized through the multiband data fusion processing. In addition, the prolongable capability of our proposal to higher frequencies and more sub-bands radar and communication demonstrations, such as four-band ISAC system covering U, V, and W-bands, are validated through simulations.",35,35,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_086,4C,shared_processing,co operation,fuzzy:91.66666666666666,DIRECT,"The text explicitly mentions 'coherent multiband radar de-chirping process' and 'coherence-processing-free multiband data fusion', which implies shared processing.",#### II. PRINCIPLE OF OPERATION,37,37,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION > II. PRINCIPLE OF OPERATION,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_086,4C,shared_processing,joint processing,fuzzy:86.66666666666667,DIRECT,"The text shows a block diagram of multiband data fusion processing, which directly implies shared processing.",Fig. 2. Block diagram of multiband data fusion processing.,100,100,Photonics-assisted Millimeter-Wave Multiband Integrated Sensing and Communication System Using Coherent Receiving > I. INTRODUCTION > II. PRINCIPLE OF OPERATION > B. Photonic MMW Multiband ISAC System,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_086,4C,shared_processing,joint processing,fuzzy:86.66666666666667,NONE,"The snippet discusses radar detection signals and imaging results, but does not mention shared processing explicitly or implicitly.","Fig. 9. Temporal waveforms of de-chirped signals for (a) Ka-band radar, (b) V-band radar and (c) dual-band data fusion processing.",200,200,*B. Demonstrations of MMW Wireless Communication and Radar Detection Functions for Ka-Band and V-Band*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_088,4C,shared_hardware,common hardware,lexical,INDIRECT,"The concept of shared_hardware is indirectly related to the passage, which discusses the sharing of spectrum and time domains between sensing and communication functions, implying the use of common hardware.","Sensing and communication functions can be performed taking different approaches: (a) adopting separate and dedicated infrastructures for sensing and communications, (b) sensing and communication capabilities supported by common hardware sharing the available spectrum, but transmitting sensing and communications signals over different timeslots, and (c) adopting integrated systems fully sharing both spectrum and time domains. Although early prototypes are available validating concepts (a) and (b), implementations of 3GPP compliant ISAC systems are still at a very early stage. These systems demand additional complexity in signal processing but require collection and aggregation of huge volumes of synchronized IQ reflected (echo) streams that need to be processed to extract information on the sensed environment. This processing can only be performed at edge servers, introducing the need to transport the IQ streams over flexible high-capacity transport networks. In these environments, transport networks are expected to play a more important and challenging role compared to that in 5G [4].",35,35,Optical Transport Networks Supporting Integrated Communications and Sensing in 6G > Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_088,4C,shared_resources,RP,lexical,INDIRECT,"The concept of shared_resources is indirectly related to the text, which discusses the sharing of available spectrum and hardware for sensing and communication purposes, but does not explicitly mention 'shared resources'.","echoes (reflections) and scattering of wireless signals predominately transmitted for communication purposes, provide information related to the characteristics of the environment and/or objects therein [2]. The sensing data collected and processed by the network can then be leveraged to enhance the network's operations, augment existing services such as XR and digital twinning, and enable new services, such as object detection and tracking, along with imaging and environment reconstruction. This potential has already attracted a lot of attention from 3GPP, which has initiated a preliminary study on use cases and ISAC requirements, making it a promising candidate to optimize both communications and sensing systems [2], [3].",33,33,Optical Transport Networks Supporting Integrated Communications and Sensing in 6G > Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_088,4C,shared_resources,RP,lexical,DIRECT,"The snippet describes a system architecture that interconnects the Radio Access Network (RAN) with edge and central cloud compute resources, and mentions collecting and aggregating communication and sensing traffic streams, which directly implies shared resources.","capabilities of optical transport networks we propose the system architecture illustrated in Fig. 1a. This architecture adopts an optoelectronic transport network to interconnect the Radio Access Network (RAN) with the core functions located at edge and central cloud compute resources. The hierarchical structure of the proposed architecture offers RAN connectivity and collects and aggregates communication and sensing traffic streams from the Remote Units (RUs), while it transports these to edge and central cloud servers for processing. For the RAN segment, we consider a typical 5G compatible Input Multiple Multiple Output (MIMO)-Orthogonal Frequency Division Multiplexing (OFDM) waveform. The primary objective of the system is to successfully establish connections for communication purposes between the 5G RUs and the User Equipment (UEs). However, the OFDM waveforms transmitted for communication purposes are reflected by obstacles in the environment and are received by the RUs. These echo signals can then be processed to sense the surrounding environment and detect moving targets acting as a Doppler OFDM radar [5]. The Doppler OFDM radar functionality is supported by a suitable sensing app hosted at the edge cloud as (Fig. 1a).",43,43,Optical Transport Networks Supporting Integrated Communications and Sensing in 6G > **System Architecture**,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_089,4C,shared_resources,resource allocation,lexical,INDIRECT,"The concept of shared_resources is indirectly related to the context, which discusses the interaction between different layers (Earth, LEO, GEO/MEO) and the allocation of resources (e.g., computing resources) among them.","tion, when the computing resources are limited, the ground computing centers can receive the status of LEO satellites from the GEO/MEO layer to calculate routing and resource allocation and then send them back to the GEO/MEO satellites. Meanwhile, the satellites in GEO/MEO layer are controlled by the ground stations.",73,73,Introduction > SATELLITE NETWORK SYSTEM ARCHITECTURE,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_089,4C,shared_resources,resource allocation,lexical,NONE,The context is a list of references and does not explicitly mention or imply the concept of shared_resources.,"- [13] D. Zhou *et al*., ""Machine Learning-Based Resource Allocation in Satellite Networks Supporting Internet of Remote Things,"" *IEEE Trans. Wireless Commun*., vol. 20, no. 10, Oct. 2021, pp. 6606–21.",199,199,Conclusion > Acknowledgment > References,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_089,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_089,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_090,4C,shared_resources,RP,lexical,NONE,The text is about author affiliations and does not mention shared resources.,"Mohammad E. Mousa-Pasandi, Maurice O'Sullivan, Fanqi Kong, and Brandon Buscaino are with Ciena Corporation, Ottawa, ON K2K 0L1, Canada (e-mail: mpasandi@ciena.com; mosulliv@ciena.com; fkong@ciena.com; bbuscain@ciena.com).",21,21,Demonstration of High Sensitivity Detection and High Precision Localization of Vibrations in Bidirectional Coherent Transmission Systems Enabled by Carrier Laser Phase Noise Retrieval > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_090,4C,shared_resources,RP,lexical,INDIRECT,"The text describes a method for carrier laser PN retrieval, which may involve shared resources such as lasers and modems, but does not explicitly mention them.","In the following, we describe the mathematical framework of the proposed method. Fig. 1 describes carrier laser PN retrieval for the West-to-East (W-E) direction (the East-to-West direction is identical). First, assume E<sup>w</sup> (t) = Awe<sup>j</sup>(2πf0*,w*t+ϕ*L,w*(t)) and E<sup>e</sup> (t) = Aee<sup>j</sup>(2πf0*,e*t+ϕ*L,e*(t)) are the electrical fields of the W-End and E-End lasers shown in Fig. 1, wherein f0,w and f0,e are the analog frequencies of the W and E lasers respectively, and ϕL,w(t)and ϕL,e(t) are their respective temporal laser PNs. The carrier is split into two branches, where the upper branch undergoes standard DP-IQM modulation and the lower branch introduces a time delay Δτ . We note that this delay element can be incorporated without significant complexity within a standard coherent modem transmitter assembly. In the DP-IQM stage, a pilot tone is inserted digitally at f1,w which is Δ*f* away from the carrier frequency f0,w. Then, the DP-IQM branch and the pass through branch are combined, resulting in a field with both a modulated signal at f1,w = f0,w + Δf and a pass-through signal at f0,w. The two orthogonal pilot tones share the same carrier laser PN except for a time delay, ϕL,w(t − Δτ ) for f1,w and ϕL,w(t) for f0,w. Such a delay can also be applied to two orthogonal polarizations of the carrier [\[12\].](#page-9-0) The signal is then transmitted over a multi-span fiber link, as illustrated in Fig. 1 below.",64,64,II. CARRIER LASER PN RETRIEVAL,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_090,4C,shared_resources,RP,lexical,NONE,The text is about carrier laser PN retrieval in the receiver DSP and does not mention shared resources.,"Fig. 2. Illustration of carrier laser PN retrieval in the receiver DSP, including independent carrier phase estimation of two demultiplexed pilot tones, differential operation, Fast Fourier Transform (FFT), multiplication of the inverse of the transfer function, and Inverse Fast Fourier Transform (IFFT) to calculate  $\varphi_{L,w}[n]$ . Also shown is  $H[\omega]$ , the interferometric transfer function (positive frequency side) based on the  $\Delta \tau$  inserted at the transmitter.",72,72,II. CARRIER LASER PN RETRIEVAL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_090,4C,shared_resources,RP,lexical,NONE,The text provides mathematical equations for the electrical fields of two pilot tones and does not mention shared resources.,"$$E_{f_{0,w}}(t) = (A_{f_{0,w}} + n_{f_{0,w}}(t)) \exp \{j (2\pi (f_{0,w} - f_{0,e}) t + \varphi_{vib} (t - \tau_e) + \varphi_{L,w} (t - \tau - \Delta \tau) + \varphi_{n,f_{0,w}}(t) - \varphi_{L,e}(t)) \},$$",76,76,II. CARRIER LASER PN RETRIEVAL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_090,4C,shared_resources,RP,lexical,NONE,"The given snippet appears to be a mathematical equation related to signal processing or telecommunications, and does not explicitly mention or imply the concept of shared resources.","$$E_{f_{1,w}}(t) = (A_{f_{1,w}} + n_{f_{1,w}}(t)) \exp \{j (2\pi (f_{1,w} - f_{0,e}) t + \varphi_{vib} (t - \tau_e) + \varphi_{L,w} (t - \tau) + \varphi_{n,f_{1,w}}(t) - \varphi_{L,e}(t)) \},$$",78,78,II. CARRIER LASER PN RETRIEVAL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_090,4C,shared_processing,co operation,fuzzy:91.66666666666666,NONE,"The concept of shared_processing is not explicitly mentioned or implied in the given snippet, which focuses on a carrier laser PN retrieval method in a coherent transmission link.","Fig. 1. Schematic of the proposed carrier laser PN retrieval method in a West-End to the East-End coherent transmission link. The West-End laser is split into two branches: (1) a conventional DP-IQM branch (upper) to generate a pilot tone at f1*,w* (data signals are omitted for simplicity), and (2) a pass-through branch (lower) delayed by Δτ to create a second pilot tone at f0*,w*. After recombination and amplification, the dual-pilot tone signal is transmitted over a multi-span fiber link and experiences a point wise vibration induced phase change ϕ*vib*(t). At the receiver, the East-End laser (LO) adds additional PN ϕ*L,e*(t) onto both pilot tones, which are then digitized and processed. The two insets illustrate how both the vibration induced phase change and LO laser PN act equally and simultaneously on both pilot tones. By performing a difference operation between the phase of two pilot tones and applying an inverse filter based on the Δτ, the West-End laser PN is retrieved and compensated. In a symmetric link configuration, the East-End laser PN can be retrieved similarly by transmitting signals in the opposite direction from East-End to West-End.",56,56,Demonstration of High Sensitivity Detection and High Precision Localization of Vibrations in Bidirectional Coherent Transmission Systems Enabled by Carrier Laser Phase Noise Retrieval > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_091,4C,shared_waveform,joint waveform,fuzzy:85.71428571428572,NONE,"The provided snippet does not mention the concept of 'shared_waveform' directly or indirectly, focusing instead on optical sensing methods, OW-ISAC, and beam steering techniques.","However, despite the abundant research on time-domain waveform design, angle-domain sensing in active OW-ISAC remains an unresolved frontier, which necessitates the integration of beam steering techniques. Traditional optical beam steering techniques often face limitations in steering speed, physical footprint, and robustness due to their mechanical components. Instead, an optical phased array (OPA) offers a solid-state solution for precise and agile beam control, thereby outperforming mechanical beam steering in reliability and versatility [9]. As a pivotal technology for future LiDARs [10] and optical wireless communication (OWC) [11], OPA serves as an enabler for OW-ISAC to provide angle-domain sensing capabilities, and an OPA-based OW-ISAC prototype has been demonstrated recently [12].",19,19,Optimal Beamforming for Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_091,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources explicitly.,"*Abstract*—Optical wireless integrated sensing and communication (OW-ISAC) is emerging as a crucial technology to complement and augment its radio-frequency counterpart. In this paper, we propose an optical phased array (OPA)-based OW-ISAC framework to serve multiple communication user equipments and conduct sensing for the direction of interest simultaneously. The system model for OPA-based OW-ISAC is introduced, where the optical beamforming process, atmospheric channel, and operational principles of communication and sensing subsystems are elaborated. In addition, the signal-to-interferenceplus-noise ratio and integrated sidelobe ratio are derived as the performance metrics to evaluate OW-ISAC. Subsequently, an optimization problem for beamforming is formulated and resolved, which optimizes the sensing performance metric under the constraint of communication quality. Finally, numerical results substantiate the effectiveness of the proposed OPA-based OW-ISAC framework, while the tradeoff between communication and sensing performance metrics is also revealed.",9,9,Optimal Beamforming for Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
