paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_038,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level[0].receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_039,4D,imdd,im/dd,lexical,DIRECT,The snippet directly mentions 'intensity modulation/direct detection (IM/DD)' which matches the concept 'imdd'.,"A typical multi-LED orthogonal frequency division multiplexing (OFDM)-based VLC system using intensity modulation/direct detection (IM/DD) is shown in Fig. 1a. The input data bits are first mapped to *M*-ary quadrature amplitude modulation (QAM) symbols, and the pilot signals for channel estimation are inserted. To obtain real-valued signals required by VLC transmission, Hermitian symmetry is implemented before imposing the inverse fast Fourier transform (IFFT) processing. After adding the cyclic prefix (CP), the resulting digital signal is converted to an analog electric signal by the digital-to-analog converter (DAC). Then, a biased direct current (DC) is added to the electric signal to generate a positive current that drives the LED light intensity with an electro-optical conversion efficiency denoted by",72,72,2.1 System Model of Indoor Visible Light Positioning and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_039,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to the system model of indoor visible light positioning and communication, which uses intensity modulation/direct detection (IM/DD). The text mentions the conversion of digital signals to analog electric signals and then to light intensity, but it does not directly focus on the intensity_only concept.","A typical multi-LED orthogonal frequency division multiplexing (OFDM)-based VLC system using intensity modulation/direct detection (IM/DD) is shown in Fig. 1a. The input data bits are first mapped to *M*-ary quadrature amplitude modulation (QAM) symbols, and the pilot signals for channel estimation are inserted. To obtain real-valued signals required by VLC transmission, Hermitian symmetry is implemented before imposing the inverse fast Fourier transform (IFFT) processing. After adding the cyclic prefix (CP), the resulting digital signal is converted to an analog electric signal by the digital-to-analog converter (DAC). Then, a biased direct current (DC) is added to the electric signal to generate a positive current that drives the LED light intensity with an electro-optical conversion efficiency denoted by",72,72,2.1 System Model of Indoor Visible Light Positioning and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_039,4D,intensity_only,strength,lexical,NONE,The text does not mention the concept of intensity_only. It discusses the receiver's processing of the received visible light signal and the estimation of position coordinates and channel impulse response (CIR) using a multi-task learning (MTL) network.,"In a traditional VLP system, the position is usually estimated by some certain metrics of the received visible light signal, such as received signal strength and angle of arrival [8]. In the proposed VIPAC framework, the position coordinates and the CIR can be simultaneously obtained from the received pilot signal using the proposed MTL network. The detailed signal model of VIPAC is introduced in next subsection.",104,104,2.1 System Model of Indoor Visible Light Positioning and Communication,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_039,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is indirectly related to the multi-lamp cellular cluster architecture design. The text mentions the decay of light intensity with propagation distance, which affects the coverage area of an LED. However, the primary focus is on the design of the cellular cluster architecture, not the intensity_only concept.","To improve the spatial generalization ability of the learnt MTL-based network, a multi-lamp cellular cluster architecture is designed in this paper, which provides a systematic and spatially transferrable VIPAC model enabling the proposed MTFL framework. Specifically, as illustrated in Fig. 1c, the VLC coverage area in an arbitrary indoor environment with many LEDs can be divided into multiple hexagonal VLC cells as is done in mobile cellular networks [30], [31], where each VLC cell contains an LED in the center on the ceiling. A certain number of VLC cells constitute a multi-lamp *cellular cluster*. Since the light intensity decays with the propagation distance, the coverage of an LED is mostly limited in the cell and the same subcarriers can be reused in different cellular clusters, which is like the frequency reuse technology in mobile cellular networks.",161,161,2.2.2 Multi-Lamp Cellular Cluster Architecture Design for Multi-User Cooperative VIPAC,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_039,4D,intensity_only,strength,lexical,NONE,"The text does not mention the concept of intensity_only. It appears to be a list of references or citations, which do not provide any direct or indirect relation to the intensity_only concept.","- [36] X. Zhang, J. Duan, Y. Fu, and A. Shi, ""Theoretical accuracy analysis of indoor visible light communication positioning system based on received signal strength indicator,"" J. Lightw. Technol., vol. 32, no. 21, pp. 4180–4186, Nov. 2014.",776,776,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,coherent,coherent recognition,fuzzy:85.0,NONE,The concept 'coherent' is not mentioned in this snippet.,"This article presents an ISAC architecture in transport network, which capable of online co-cable fiber identification, optical cable trench characterization, and fiber vibration event recognition. This architecture enables real-time warning of optical cable status and identification of co-route fiber. The architecture begins by constructing a feature extraction algorithm (FEA) to extract the signal's time–frequency domain characteristics. In the time domain, statistical properties of the time series are extracted, while in the frequency domain, features are extracted using fast Fourier transform (FFT) and wavelet packet decomposition (WPD). This FEA used in this work is denoted as FEA-TFW (FEA with Time, FFT, and WPD). The ISU extracts both dynamic and static sensory data from the fiber and utilizes the custom-built FEA-TFW to extract feature vectors (FVs). These FVs are then transmitted in real time to the IRU. Subsequently, the IRU employs feature dimension reduction (FDR) algorithms to reduce the dimensionality of the FVs, which are then fed into pretrained machine learning (ML) models to accomplish the recognition tasks for co-route fibers and fiber vibration event types.",39,39,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,coherent,coherent identification,fuzzy:86.95652173913044,NONE,The concept 'coherent' is not mentioned in this snippet.,"We collected a significant amount of fiber sensing data from the operator's live network environments and validated the performance of our proposed architecture using open available data sets of fiber vibration events. Experimental results demonstrate a co-cable fiber identification accuracy of 99.7%, optical fiber trench identification accuracy of 97.7%, and fiber vibration event identification accuracy of 98%. Its key points lie in the following aspects.",41,41,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,coherent,coherent detection,lexical,INDIRECT,"The concept 'coherent' is related to the phase variation of Brillouin scattered signals in optical fibers, which is mentioned in this snippet.","<span id=""page-1-10""></span>In addition to intensity, the phase variation of Brillouin scattered signals in optical fibers can be utilized as a sensing parameter through coherent detection techniques, enabling the measurement of extremely subtle vibrations at any location along tens of kilometers of fiber [\[38\]](#page-10-6).",56,56,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > <span id=""page-1-6""></span><span id=""page-1-5""></span><span id=""page-1-3""></span><span id=""page-1-2""></span><span id=""page-1-1""></span>II. RELATED WORK",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_041,4D,coherent,coherent recognition,fuzzy:85.0,NONE,The concept 'coherent' is not mentioned in this snippet.,"For different recognition tasks, improving model performance may require different feature sets as FVs. In this work, we compared the performance gains of three different feature dimensionality reduction algorithms in recognition tasks, including principal component analysis (PCA), linear discriminant analysis (LDA), and independent component analysis (ICA).",184,184,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-2-0""></span>III. SYSTEM ARCHITECTURE AND MATHEMATICAL MODEL > *A. System Architecture* > C. Feature Dimensionality Reduction",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,coherent,coherent recognition,fuzzy:85.0,NONE,"The provided snippet does not contain any information related to the concept of 'coherent'. It appears to be a list of references to academic papers, and there is no direct or indirect mention of the concept.","- <span id=""page-10-7""></span>[\[39\]](#page-1-12) Y. Shi, Y. Wang, L. Zhao, and Z. Fan, ""An easy access method for event recognition of -OTDR sensing system based on transfer learning,"" *J. Lightw. Technol.*, vol. 39, no. 13, pp. 4548–4555, Jul. 1, 2021, doi: [10.1109/JLT.2021.3070583.](http://dx.doi.org/10.1109/JLT.2021.3070583)",492,492,Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > *B. Trench Characterization* > *C. Fiber Vibration Pattern Recognition* > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,intensity_only,intensity,lexical,NONE,"The text does not mention intensity directly in relation to the concept, but rather discusses related topics such as communication systems and transport networks.","<span id=""page-1-4""></span><span id=""page-1-0""></span>The advancement of 6G has drawn researchers' attention to enhancing the capacity [\[17\]](#page-9-17), [\[18\]](#page-9-18), [\[19\]](#page-9-19) and efficiency [\[20\]](#page-9-20), [\[21\]](#page-9-21), [\[22\]](#page-9-22) of communication systems. The improvement in capacity and efficiency necessitates a highly reliable transport network to ensure communication quality [\[23\]](#page-9-23), [\[24\]](#page-9-24), [\[25\]](#page-9-25). In efforts to enhance the survivability of transport networks, researchers have dedicated considerable efforts to path planning [\[26\]](#page-9-26), [\[27\]](#page-9-27), [\[28\]](#page-9-28), spectrum allocation [\[29\]](#page-9-29), [\[30\]](#page-9-30), [\[31\]](#page-9-31), and network device fault detection [\[32\]](#page-10-0), [\[33\]](#page-10-1). However, these endeavors have not fundamentally addressed the issue of coroute fiber. It is crucial to identify co-route fiber based on the characteristics of optical fibers themselves. Extracting the characteristics of optical fibers necessitates the use of the ""probe radar"" within the fiber—OTDR, which utilizes intensity of backscattered signals to collect information about events such as loss and bending in optical fibers, making it widely used for fault localization in engineering practice [\[34\]](#page-10-2).",52,52,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > <span id=""page-1-6""></span><span id=""page-1-5""></span><span id=""page-1-3""></span><span id=""page-1-2""></span><span id=""page-1-1""></span>II. RELATED WORK",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_041,4D,intensity_only,intensity,lexical,INDIRECT,"The text mentions 'In addition to intensity' which implies that intensity is a relevant concept, but it is not the primary focus of the discussion.","<span id=""page-1-10""></span>In addition to intensity, the phase variation of Brillouin scattered signals in optical fibers can be utilized as a sensing parameter through coherent detection techniques, enabling the measurement of extremely subtle vibrations at any location along tens of kilometers of fiber [\[38\]](#page-10-6).",56,56,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > <span id=""page-1-6""></span><span id=""page-1-5""></span><span id=""page-1-3""></span><span id=""page-1-2""></span><span id=""page-1-1""></span>II. RELATED WORK",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_041,4D,intensity_only,intensity,lexical,DIRECT,"The text explicitly mentions 'intensity' in the equation, specifically 'Rayleigh scattering echo intensity' ($I_R(z)$) and 'intensity of local oscillator light' ($I_L$), directly relating to the concept.","where  $I_R(z)$  is the Rayleigh scattering echo intensity, while  $\varphi_R(z,t)$  represents the phase of the Rayleigh scattering echo.  $I_L$  and  $\varphi_L$  are the intensity and phase of local oscillator light, respectively.",95,95,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-2-0""></span>III. SYSTEM ARCHITECTURE AND MATHEMATICAL MODEL > *A. System Architecture*",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_041,4D,intensity_only,intensity,lexical,DIRECT,"The snippet mentions 'vibration intensity' and describes a process where 'the demodulated data, representing vibration intensity, undergoes threshold segmentation and binary image filtering', which implies a focus on intensity only.","When processing the co-cable fiber identification task, ISU first fuses the OTDR curves of two fiber pairs to be identified to form a new curve. After that, the data preprocessing work of the same cable fiber is based on the newly generated fiber for the fusion curve. When analyzing fiber vibration information, the collected raw data is initially demodulated using in-phase and quadrature demodulators, as shown in Fig. 4. The demodulated data, representing vibration intensity, undergoes threshold segmentation and binary image filtering. Finally, it is subjected to vibration region localization, completing the extraction of vibration events. For characterizing optical fiber trenches, we utilize the vibration curve of the optical fiber, which represents the relationship between amplitude and time. As for pattern recognition of optical fiber vibrations, we employ waterfall plots that encompass the relationship of optical fiber vibrations in both time and space.",118,118,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-2-0""></span>III. SYSTEM ARCHITECTURE AND MATHEMATICAL MODEL > *A. System Architecture* > B. Feature Extraction",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_041,4D,intensity_only,magnitude,lexical,NONE,"The provided text does not mention intensity or any related concept directly, it discusses PCA and ICA techniques for dimensionality reduction.","When projecting the original sample set X with d-dimensional features onto a space Y with k-dimensional features, PCA first creates a  $d \times k$  transformation matrix W. Next, it performs eigen-decomposition on the covariance matrix  $(X.X^T)$ , followed by sorting the eigenvalues in descending order and selecting the k largest eigenvalues' corresponding eigenvectors [52]. Eigenvalues represent the magnitude of the data, while eigenvectors represent the direction of the data. The steps of PCA are summarized in Algorithm 1, m is the number of data points.",188,188,"Co-Route Fiber Recognition and Status Diagnosis Based on Integrated Sensing and Communication in 6G Transport Networks > <span id=""page-2-0""></span>III. SYSTEM ARCHITECTURE AND MATHEMATICAL MODEL > *A. System Architecture* > C. Feature Dimensionality Reduction",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_042,4D,intensity_only,intensity,lexical,NONE,"The provided snippet does not directly discuss the concept of intensity_only, and the context revolves around distributed acoustic sensors, optical fibers, and their applications in telecommunications and environmental monitoring, without explicitly mentioning intensity-only related concepts.","Data center interconnects(DCI) continue to evolve with ever-increasing capacity for and have undergone tremendous developments [1]. Besides telecommunications, optical fibers have also find extensive applications as distributed sensors, one of which is distributed acoustic sensor (DAS) based on the principle of phase-sensitive optical time-domain reflectometry (ϕ-OTDR). Given the pre-existing abundance of deployed fibers all across the World, adding sensing capabilities to communication links is conceivable to leverage these fibers for the purpose of environmental monitoring, thereby realizing extra values for these optical networks. A DAS co-propagation experiment with coherent transmission over 1000 km was carried out using bi-directional inline Raman amplification [2] followed by field trials of DAS in short-reach coherent communication were successfully demonstrated [3]. For most integrated sensing and communication (ISAC) systems, sensing and communication actually run independently and only the optical fiber is shared. Moreover, dedicated channels are reserved for sensing to avoid crosstalks between sensing and communication, which is not desirable for telecomm. operators. With the aim to make ISAC systems more compact, the spectrum and communication hardware can be shared by sensing, such that the system's cost can be reduced. Some recent proposals include [4] which recovers the vibration signal during the phase recovery stage of digital signal processing (DSP), while the forward transmission-based sensing scheme imposes fundamental limitations on the localization accuracy and the handling of multiple vibration sources. An ISAC paradigm merges DAS and intensity-modulation direct-detection (IM-DD) transmission by replacing the optical carrier with the linear frequency modulation (LFM) carrier is reported in [5]. However, this integration scheme only works for IMDD systems.",15,15,High-efficiency ISAC to enable sub-meter level vibration sensing for coherent fiber networks > 1. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_042,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level[0].receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_043,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level[0].receiver.rx_detection_type,coherent,json,DIRECT,,,False
O_ISAC_044,4D,coherent,coherent detection,lexical,INDIRECT,"The concept 'coherent' is related to the context through the mention of 'self-coherent detection' in reference [31], but it is not the primary focus of the text, which discusses various photonic systems for radar and communication.","- [31] W. Bai et al., ""Photonic super-resolution millimeter-wave joint radarcommunication system using self-coherent detection,"" *Opt. Lett.*, vol. 48, no. 3, pp. 608–611, Feb. 2023, doi: [10.1364/OL.472155.](https://dx.doi.org/10.1364/OL.472155)",506,506,VI. CONCLUSION > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_044,4D,intensity_only,intensity,fuzzy:88.88888888888889,NONE,"The text does not mention intensity in the context of a signal or a physical phenomenon, but rather discusses the emergence of 6G and its impact on daily life.","HE emergence of advanced technologies has enabled the gradual realization of the ""Internet of Everything"" in 5G, significantly impacting our daily lives. The upcoming 6G, as the next generation of mobile communication networks, is expected to provide a 100 times higher access speed and 1000 times higher capacity than 5G, leading to an explosive growth in the wireless communication industry. By 2025, it is estimated that the number of globally connected devices will reach 75 billion [1]. Furthermore, this number is expected to grow exponentially with the higher speed offered by 6G. However, the increasing number of mobile communication devices presents a challenge by intensifying the scarcity and value of spectrum resources, especially as the frequency bands for traditional communication have gradually depleted. Hence, enabling the use of higher frequency bands, especially in the millimeter wave (MMW) or terahertz band, is regarded as a critical technology for the successful implementation of 6G [2].",33,33,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_044,4D,intensity_only,intensity,lexical,INDIRECT,"The text discusses the impact of phase noise on system performance and mentions that the random noise will be modulated onto the intensity of the light, but the primary focus is on the phase noise and its effects.","In [\[43\],](#page-14-0) it is mentioned that when heterodyning two freerunning ECLs to generate MMW signal, the phase noise of the generated signal is equal to twice the laser phase noise. This inevitably leads to a degradation in performance. When the laser linewidth is wide enough, the frequency spurious components introduced by the laser linewidth cannot be disregarded in comparison to the bandwidth of the signal modulated onto the light. Consequently, this random noise will also be modulated onto the intensity of the light, causing interference to the modulated signal and affecting the overall system performance. Therefore, it is imperative to pay significant attention to the phase noise resulting from the laser linewidth, considering its potential impact on the system.",313,313,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network > *D. The Influence of Phase Noise*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_044,4D,intensity_only,intensity,lexical,INDIRECT,"The text mentions the intensity of the LO light, but the primary focus is on the carrier-to-signal power ratio and its impact on system performance, with intensity being a secondary aspect.","The carrier-to-signal ratio (CSPR) of transmitted signals plays a crucial role in determining the performance of the system. Notably, the intensity of the LO light does not impact the CSPR of the transmitted signal. This is due to the fact that during the heterodyne beating process, the optical carrier undergoes changes proportional to the modulated signal. As a result, the",319,319,Photonic-Based W-Band Integrated Sensing and Communication System With Flexible Time-Frequency Division Multiplexed Waveforms for Fiber-Wireless Network > *E. The Influence of the Carrier-to-Signal Power Ratio*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_045,4D,intensity_only,intensity,lexical,INDIRECT,"The concept of intensity_only is related to optical fiber sensing technology, which is based on changes in optical parameters such as light intensity. Although the text does not directly focus on intensity_only, it discusses optical fiber sensing and its applications, including the use of micro-ring resonator for optical refractive index sensing, which is indirectly related to intensity_only.","At present, the informationization of the ocean mainly depends on the application of submarine optical cable, in which the research of submarine seismic detection technology is very popular [1], which uses optical fiber sensing technology. Optical fiber sensing is based on the changes of optical parameters such as light intensity, wavelength, frequency, phase and polarization, however, it is difficult to realize the perception of biochemical information based on all-fiber link, so seawater salinity is difficult to be detected by submarine optical cables. Micro-ring resonator is one of the most attractive devices in both optical sensing and communication. Its applications include laser external cavity (adjusting linewidth) [2], generation of optical frequency comb [3], micro-ring modulator [4] and optical refractive index sensing [5] and so on. As different salinity of seawater with different refractive index, so we propose to integrate the micro-ring sensor chip into the optical fiber communication system, so that it cannot only transmit information, but also detect biochemical information at the same time. In this work, we have experimentally demonstrated a real-time IOSAC (integrated optical sensing and communication) system via micro-ring resonator over a 20 km fiber. We simulated sea water with 3.5% salt water, a sensitivity of 294 nm/RIU in refractive index sensing and 1.25-Gbit/s OOK (on-off-keying) optical signal transmission is verified simultaneously based on the specially designed micro-ring resonator.",20,20,Simultaneous Sensing and Communication Over 20 km Fiber Based on Si<sub>3</sub>N<sub>4</sub> Micro-Ring > 1. Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_045,4D,json:rx_detection_type,,json,DIRECT,Structured receiver field,,,,,scenario_level[0].receiver.rx_detection_type,direct,json,DIRECT,,,False
O_ISAC_046,4D,coherent,coherent detection,lexical,NONE,"The concept 'coherent' is not mentioned in the given snippet, which primarily discusses the generation and transmission of WDM channels, modulation, and signal processing in an optical communication system.","After 38-km seven-core-fibre transmission and space division demultiplexing, a piezoelectric transducer (PZT) is applied to generate an ultra-low-frequency acoustic wave. At the communication receiver (Rx), the forward propagated signal is first filtered for wavelength division demultiplexing, then amplified and finally filtered again to reject the out-ofband noise. Another tunable ECL with a linewidth of 100 kHz is used as the local oscillator (LO) for coherent detection. After being sampled by an 80-GSa/s digital sampling oscillator (DSO), the Rx digital signal processing (DSP) for communication mainly includes chromatic dispersion (CD) compensation, coarse frequency offset compensation, subcarrier demultiplexing along with sensing signal removal utilizing, and BER calculation among four subcarriers. At the sensing Rx, we first utilize an optical filter to remove both the communication signal and out-of-band noise, after the RBS signal is amplified. Then, a photodetector (PD) is used to detect the filtered RBS signal, and the received signal is recorded by another 2-GSa/s DSO. As for the sensing DSP, the spatial resolution of 20 m is used as the moving correlation window, in order to determine local temporal delay. The strain temporal waveform is reconstructed, using the linear relationship between temporal delay and external strain.",48,48,Co-wavelength-channel Integration of Ultra-lowfrequency Distributed Acoustic Sensing and High-Capacity Communication > I. INTRODUCTION > II. EXPERIMENTAL SETUP,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_047,4D,coherent,coherent detection,lexical,INDIRECT,"The concept 'coherent' is related to the context through the mention of 'self-coherent detection' in one of the references, but it is not the main focus of the provided text snippets.","- [9] W. Bai et al., ""Photonic super-resolution millimeter-wave joint radarcommunication system using self-coherent detection,"" *Opt. Lett.*, vol. 48, no. 3, pp. 608–611, Jan. 2023, doi: [10.1367/OL.472155.](https://dx.doi.org/10.1367/OL.472155)",244,244,*B. Radar Sensing Performance* > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_047,4D,intensity_only,intensity,lexical,INDIRECT,"The concept 'intensity_only' is related to the modulation method used in the setup, which is intensity modulation. However, the text does not directly state that only intensity is being considered or measured, but rather it is a part of the overall system. Therefore, the connection is indirect.","In the ISAC transmitter, the OTFS ISAC signal generated by a software-defined DSP routine (Tx DSP) is digital-to-analog converted by an arbitrary waveform generator (AWG) with a sampling rate of 5 GSa/s. The bandwidth of the OTFS ISAC baseband signal is about 1.36 GHz. The converted electrical signal then passes through a bias-tee with a bias voltage of 2.1 V and drives a Mach-Zehnder modulator (MZM) via intensity modulation. The MZM operates at the quadrature bias point.",154,154,Zero-Padding 2D-DFT Scheme for Photonics-Assisted W-Band Fiber-Wireless ISAC System With Orthogonal Time Frequency Space Modulation > III. OTFS-BASED PHOTONICS-ASSISTED W-BAND FIBER-WIRELESS ISAC SYSTEM,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_048,4D,imdd,im/dd,lexical,INDIRECT,"The concept 'imdd' is mentioned in snippet [17], which is part of the provided context, but it is not the main focus of the surrounding text. The main focus is on various research papers and their topics, with 'imdd' being a specific term used within one of the paper titles, indicating an indirect relationship.","- [17] S. D. Dissanayake and J. Armstrong, ""Comparison of ACO-OFDM, DCO-OFDM and ADO-OFDM in IM/DD systems,"" *J. Lightw. Technol.*, vol. 31, no. 7, pp. 1063-1072, Apr. 2013.",354,354,ACKNOWLEDGMENT > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_048,4D,intensity_only,intensity,lexical,NONE,"The provided snippet does not directly discuss or imply the concept of intensity_only. It focuses on various optical signal design schemes for FSO-ISAC, including pulse-based and continuous-wave methods, but does not specifically address intensity-only concepts.","Among widely utilized multi-carrier schemes, orthogonal frequency division multiplexing (OFDM) has gained popularity in RF-ISAC systems due to its time-frequency interpretation. To overcome the limitations of time-domain cross correlation, an element-wise-division method can be adopted for OFDM-based ISAC to achieve a higher peak-to-sidelobe ratio [13]. Besides, the maximum-likelihood (ML) method can also be utilized to approach the Cramer-Rao Bound (CRB) ` asymptotically for point targets in a prior [14]. Moreover, power minimization presents another objective for OFDMbased ISAC, with constraints on the quality of communication and sensing services [15]. Considering practical limitations in capturing a precise channel response, an uncertainty model is exploited to obtain robust solutions for power minimization [16]. Nevertheless, most of the RF-ISAC waveforms cannot be directly extended to FSO-ISAC, since an optical waveform based on the intensity modulation and direct detection scheme is restricted to being real and non-negative [17].",23,23,Power Allocation for OFDM-Based Free Space Optical Integrated Sensing and Communication > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_049,4D,imdd,instant messaging and data download,fuzzy:100.0,NONE,The given snippet does not provide any direct or indirect information related to the concept 'imdd'. The mathematical equation provided seems unrelated to the concept.,and,228,228,"<span id=""page-3-0""></span>III. JOINT OPTIMIZATION OF SLOT SELECTION AND POWER ALLOCATION > IV. PROPOSED OPTIMIZATION ALGORITHMS > A. Problem Partition",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_049,4D,intensity_only,intensity,lexical,INDIRECT,"The text mentions 'ambient light intensity' and 'intensity modulation', which are related to the concept of intensity_only, but it does not directly discuss the concept itself.","<span id=""page-2-0""></span>as a light detector to sense the variation of the ambient light intensity caused by mobile users [28], [35]. To reduce errors caused by mutual interferences among received signals, we assume that the users are relatively dispersed.",65,65,"Joint Optimization of Slot Selection and Power Allocation in Integrated Visible Light Communication and Sensing Systems > <span id=""page-0-2""></span><span id=""page-0-1""></span><span id=""page-0-0""></span>I. INTRODUCTION > II. SYSTEM MODEL",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
