paper_id,section,category,severity,reason,evidence
O_ISAC_348,6C,ENABLER_INCOMPLETE,MINOR,RIS type missing while RIS metrics are reported,ris_type=unknown; ris_num_elements=0.0; ris_phase_bits=0.0
O_ISAC_351,6C,ENABLER_METRIC,MAJOR,RIS element count must be positive,ris_num_elements=0.0
O_ISAC_351,6C,ENABLER_INCOMPLETE,MINOR,RIS type missing while RIS metrics are reported,ris_type=unknown; ris_num_elements=0.0; ris_phase_bits=0.0
O_ISAC_354,6C,ENABLER_METRIC,MAJOR,RIS element count must be positive,ris_num_elements=0.0
O_ISAC_354,6C,ENABLER_INCOMPLETE,MINOR,RIS type missing while RIS metrics are reported,ris_type=unknown; ris_num_elements=0.0; ris_phase_bits=0.0
O_ISAC_386,6C,ENABLER_METRIC,MAJOR,RIS element count must be positive,ris_num_elements=0.0
O_ISAC_386,6C,ENABLER_INCOMPLETE,MINOR,RIS type missing while RIS metrics are reported,ris_type=unknown; ris_num_elements=0.0; ris_phase_bits=0.0
O_ISAC_388,6C,ENABLER_METRIC,MAJOR,RIS element count must be positive,ris_num_elements=0.0
O_ISAC_388,6C,ENABLER_INCOMPLETE,MINOR,RIS type missing while RIS metrics are reported,ris_type=unknown; ris_num_elements=0.0; ris_phase_bits=0.0
O_ISAC_008,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_012,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_013,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_015,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_016,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_018,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_019,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_020,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_021,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_022,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_026,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_027,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_028,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_029,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_032,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_034,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_035,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_037,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_039,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_040,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_043,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_044,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_045,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_047,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_048,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_050,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_051,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_052,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_057,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_058,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_060,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_062,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_065,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_066,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_069,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_070,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_072,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_073,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_074,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_076,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_078,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_082,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_083,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_085,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_089,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_091,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_092,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_094,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_098,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_100,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_102,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_103,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_105,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_107,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_108,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_111,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_113,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_114,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_117,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_119,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_121,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_125,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_127,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_131,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_132,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_135,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_138,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_139,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_142,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_145,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_150,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_156,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_159,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_161,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_163,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_164,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_171,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_172,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_173,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_185,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_187,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_188,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_200,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_206,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_218,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_219,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_241,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_259,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_276,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_280,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_283,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_286,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_288,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_300,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_301,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_304,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_310,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_324,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_327,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_340,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_348,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_349,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_350,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_351,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_360,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_368,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_377,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_379,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=1
O_ISAC_386,6A,EVIDENCE_WEAK,MINOR,Enabler concept pic lacks support gate,direct=0; indirect=0
O_ISAC_001,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_008,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_012,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_015,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_017,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_025,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_036,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_038,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_040,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_042,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_045,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_048,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_049,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_055,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_056,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_059,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_060,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_063,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_068,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_071,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_074,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_076,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_078,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_081,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_085,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_090,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_099,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_101,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_103,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_115,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_116,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_122,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_123,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_124,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_129,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_136,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_143,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_149,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_150,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_154,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_156,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_163,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_164,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_188,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_248,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_252,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=0
O_ISAC_371,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_386,6A,EVIDENCE_WEAK,MINOR,Enabler concept photonic_generation lacks support gate,direct=0; indirect=1
O_ISAC_003,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_005,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_007,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_009,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_010,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_011,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_014,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_015,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_020,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_021,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_025,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_026,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_027,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_029,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_030,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_034,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_039,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_041,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_048,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_050,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_052,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_055,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_059,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_060,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_062,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_063,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_064,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_065,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_067,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_071,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_075,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_076,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_081,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_082,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_088,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_089,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_090,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_091,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_092,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_093,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_094,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_098,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_099,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_100,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_101,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_102,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_105,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_108,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_109,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_110,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_115,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_116,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_118,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_120,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_121,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_123,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_124,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_126,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_127,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_129,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_131,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_134,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_135,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_138,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_139,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_140,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_141,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_142,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_143,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=1
O_ISAC_144,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
O_ISAC_145,6A,EVIDENCE_WEAK,MINOR,Enabler concept programmable_photonics lacks support gate,direct=0; indirect=0
