paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_027,4A,measurement plane,plane of measurement,fuzzy:85.0,NONE,"The provided snippet does not mention the concept of a 'measurement plane' directly or indirectly. It appears to be a list of references related to optical fiber sensors and their applications, without any specific discussion about measurement planes.","- <span id=""page-9-1""></span>[\[30\]](#page-1-17) C. Feng et al., ""Probe-type multi-core fiber optic sensor for simultaneous measurement of seawater salinity, pressure, and temperature,"" *Sensors*, vol. 24, no. 6, p. 1766, Mar. 2024.",217,217,"<span id=""page-0-12""></span>Low Crosstalk Deep Ocean Salinity Monitoring at 2 µm Wavelength Band > REFERENCES",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_027,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_027,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,other,json,DIRECT,,,False
O_ISAC_027,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,outdoor,json,DIRECT,,,False
O_ISAC_027,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,point_to_point,json,DIRECT,,,False
O_ISAC_027,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_028,4A,signal dimension,signal space,lexical,INDIRECT,"The concept of signal dimension is related to the idea of signal space diversity, which is mentioned in the snippet. However, the snippet does not directly discuss signal dimension, but rather its implications on system performance.","and  $X_k$  are the standard constellation points. The basic idea of pairwise coding between subcarriers with SNR differences is that by interweaving and de-interweaving the I/Q components at the transmitter and receiver ends, the SNR difference between the two subcarriers is converted into the SNR imbalance between the real and virtual components of the two subcarriers. After rotation, the signal space diversity can be maximized, the robustness of constellation point decision making can be improved, and better system performance can be achieved.",111,111,II. PRINCIPLE > B. Principle of PWC schemes,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_028,4A,detection type,detection type,fuzzy:85.71428571428572,INDIRECT,"The concept of detection type is mentioned indirectly through the discussion of intensity modulation direct detection (IMDD) technology and self-coherent detection technique, but the primary focus is on the limitations and potential solutions for high-speed short-reach optical transmission solutions.","Abstract-Driven by emerging applications originated from the Internet technologies, artificial intelligence (AI), big data and so on, high-speed short-reach optical transmission solutions have attracted more and more attentions such as data center interconnection (DCI). Although the developed intensity modulation direct detection (IMDD) technology has been widely used in DCI, it is necessary to adopt the new transmission system with higher data rate and larger capacity with facing the rapid growth of traffic in the future. Recently, a self-coherent detection technique has been proposed, which can overcome the frequency selective fading caused by fiber dispersion. But most of the techniques are limited to single sideband (SSB) modulated signals. Recently, symmetric carrier-assisted differential detection (S-CADD) has been proposed to realize complex-valued double sideband (DSB) signal transmission, but the intrinsic imperfect transfer function leads to a color signal-to-noise ratio (SNR) effect, which makes the performance of different subcarriers differ, and then results in the overall system performance degradation. In order to alleviate this phenomenon, we propose and numerically verify the S-CADD receiver detection method based on pairwise coding (PWC) to improve the SNR imbalance among different subcarriers. After numerical verification of 64 Gbaud 16-ary quadrature amplitude modulation (16-QAM) orthogonal frequency division multiplexing (OFDM) signal transmission over 80km standard single mode fiber (SSMF), the BER performance of S-CADD receiver under optimal carrier-tosignal-power-ration (CSPR) can be greatly improved. Moreover, an optical signal-to-noise ratio (OSNR) gain of 1.5dB can be achieved under the 7% hard-decision forward-error-correction (HD-FEC) threshold, which will reduce the sensitivity requirement of the receiver and then the hardware cost. Thus, this PWC based method can find the potential in the high-speed large-capacity short-reach optical interconnections.",15,15,Performance Improvement for Symmetric Carrierassisted Differential Detection Receiver by Pairwise Coding,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_028,4A,detection type,detection kind,fuzzy:85.71428571428572,INDIRECT,"The concept of detection type is mentioned indirectly through the comparison of coherent detection receivers and intensity modulation direct detection (IMDD) receivers, highlighting their advantages and disadvantages, but the main emphasis is on the need for cost-effective solutions for short-range optical communication systems.","rapid traffic growth, short-range optical communication systems have been desired to provide high-speed and largecapacity communication services for data centers, metropolitan area network and access network application scenarios. In these applications, a large number of transceivers between the server and the site will be adopted and then the cost will become the most concern. Therefore, short-range optical communication systems need to increase capacity without much costly. The current mainstream receivers consist of two types, coherent detection receiver and intensity modulation direct detection (IMDD) receiver. Coherent detection has the advantages of high spectral efficiency and sensitivity [5], while the need of expensive narrow linewidth local oscillator (LO) laser accounts for the vast majority of receiver costs [6]. In contrast, traditional IMDD does not require LO laser, which has the advantages of low cost and simple structure [7]. But, its inherent frequency-selective fading effect limits the transmission data rate and distance [8].",23,23,Performance Improvement for Symmetric Carrierassisted Differential Detection Receiver by Pairwise Coding > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_028,4A,detection type,detection type,fuzzy:85.71428571428572,INDIRECT,"The concept of detection type is mentioned indirectly through the discussion of coherent detection receivers, intensity modulation direct detection (IMDD) receivers, and self-coherent detection schemes, but the primary focus is on the trade-offs between cost, spectral efficiency, and transmission data rate in short-range optical communication systems.","In recent years, a series of cost-effective self-coherent detection schemes have been proposed, which can overcome the frequency-selective fading caused by dispersion. By inserting the optical carrier into one side of a single sideband (SSB) signal, after the single-ended photodiode (PD) detection, the field information can be retrieved from the carrier-signal beating term, while the undesired signal-signal beat interference (SSBI) will have an significant influence on the system performance. Therefore, it is usually necessary to insert a frequency gap equivalent to the signal bandwidth between the optical carrier and the modulated signal [9] or adopt an interleaved frequency loading scheme [10]. But these schemes will decrease the spectral efficiency (SE). In order to improve spectral efficiency, SSBI iterative cancellation (IC) receivers [11, 12] and KK receivers [13, 14] have been proposed, which can respectively reduce the interference of SSBI through iterative cancellation algorithm and KK relationship. However, compared with coherent detection, the above schemes are limited to SSB modulation and cannot fully utilize the receiver bandwidth. Therefore, it is necessary to research the selfcoherent detection of signals with double sideband (DSB) modulation to improve SE and relax the bandwidth requirements of receiver.",25,25,Performance Improvement for Symmetric Carrierassisted Differential Detection Receiver by Pairwise Coding > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_028,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,cabled_fibre,json,DIRECT,,,False
O_ISAC_028,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,C-band,json,DIRECT,,,False
O_ISAC_028,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,lab,json,DIRECT,,,False
O_ISAC_028,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,point_to_point,json,DIRECT,,,False
O_ISAC_028,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_029,4A,detection type,detection kind,fuzzy:85.71428571428572,DIRECT,The snippet directly mentions 'homodyne detection' and 'de-chirped signal' which are related to detection type.,"to extract the frequency of the de-chirped signal through homodyne detection in the CU/DU. This scheme further mitigates the impact of the time-varying central frequency of D-band LFM signals generated by the heterodyning of free-running lasers and enables coherent accumulation of radar sensing signals, provided that ECL-2 exhibits good short-term frequency stability. It is important to note that since the TDM scheme is employed, the communication signals reflected by the targets are also directly received by the AAU. Unlike LFM signals, these communication signals are, however, not de-chirped with the reference signal. In CU/DU, we only need to focus on extracting the de-chirped frequency information rather than the complete LFM echo signals. This implies that the reflected communication signals do not interfere with the radar detection process.",171,171,"THz Integrated Sensing and Communication With Full-Photonic Direct LFM Reception and De-Chirping for D-Band Fiber-Wireless Network > <span id=""page-2-2""></span>II. PRINCIPLE",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_029,4A,detection type,detection type,fuzzy:85.71428571428572,INDIRECT,"The text mentions a '30 GHz LFM signal for detection', which implies the use of a specific detection type, but does not directly state the concept of detection type.","Finally, the ranging accuracy of the system is evaluated in the experiment. Operating in the 10-km SMF transmission configuration, the system uses a fixed center frequency of 134 and a 30 GHz LFM signal for detection. The target is then placed at distances of 0.26, 0.42, 0.51, and 0.77 m. The range profiles for these distances are shown in Fig. [9\(a\).](#page-9-1) In Fig. [9\(b\),](#page-9-1) we present the distance measurement results obtained from multiple tests at each position. The figure illustrates that there is a fixed offset between the actual measurement results and the true values, attributable to the mismatch of the transceiver link that introduces a systematic measurement error. The causes",250,250,"THz Integrated Sensing and Communication With Full-Photonic Direct LFM Reception and De-Chirping for D-Band Fiber-Wireless Network > <span id=""page-7-0""></span>*A. Radar Sensing Performance of the System*",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_029,4A,detection type,detection kind,fuzzy:85.71428571428572,NONE,The text provides a list of references and does not mention the concept of detection type.,"- <span id=""page-12-21""></span>[\[41\]](#page-8-1) X. Ye, F. Zhang, Y. Yang, and S. Pan, ""Photonics-based radar with balanced I/Q de-chirping for interference-suppressed high-resolution detection and imaging,"" *Photon. Res.*, vol. 7, no. 3, p. 265, Mar. 2019, doi: [10.1364/PRJ.7.000265.](http://dx.doi.org/10.1364/PRJ.7.000265)",324,324,THz Integrated Sensing and Communication With Full-Photonic Direct LFM Reception and De-Chirping for D-Band Fiber-Wireless Network > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_029,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_029,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,D-band,json,DIRECT,,,False
O_ISAC_029,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,indoor,json,DIRECT,,,False
O_ISAC_029,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,monostatic,json,DIRECT,,,False
O_ISAC_029,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_030,4A,signal dimension,dimensionality,fuzzy:85.71428571428572,INDIRECT,"The concept of signal dimension is related to the idea of one-dimensional information (light intensity) being insufficient for capturing directional information, which is a key aspect of the signal dimension. The text discusses the limitations of using a photodiode for sensing and the need to obtain more spatial information, indirectly referencing the concept of signal dimension.","one hand, a *photodiode* (PD) is adopted as the sensor for cost reduction, but PD can obtain only light intensity (one-dimensional information). As intensity sensing can hardly capture any directional information, part of the spatial information concerning hand gestures gets lost. Therefore, one challenge is how to obtain more spatial information with only intensity sensing. On the other hand, since our design piggybacks on a table lamp, the table surface reflections could severely interfere with our gesture sensing function. Basically, the captured information by the PD contains reflections from both the hand and table surface, while the latter may vary significantly from specular to diffuse reflections respectively caused by smooth and rough surfaces. Therefore, another challenge is to recognize hand gestures under the reflection interference caused by the table surface.",41,41,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_030,4A,signal dimension,dimension size,fuzzy:85.71428571428572,DIRECT,The concept of signal dimension is directly mentioned as the text explicitly states that a single PD can only obtain one-dimensional sensing data with light intensity.,"As mentioned in Section II-B, a single PD can only obtain one-dimensional sensing data with light intensity variance caused by hand gestures, which results in hardly realizing HGR. ReflexGest embeds spatial information into VLC data stream via multi-carrier setting. Thus, how to extract distinguishing hand gesture features from the one-dimensional data (as shown in Fig. 8(a)) is challenging. Meanwhile, ambient light and VLC up-link data may also interfere with sensing data, ReflexGest hence needs delicate data preprocessing to extract sufficient features for HGR classifier. Fig. 8 depicts the process of data",146,146,C. Interference of Different Table Surfaces > III. REFLEXGEST: HGR VIA REFLECTED LIGHT > A. System Overview > C. Receiver,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_030,4A,signal dimension,dimensionality,fuzzy:85.71428571428572,DIRECT,The concept of signal dimension is directly mentioned as the text describes the one-dimensional time-domain raw data obtained by PD.,"Fig. 8. The process of data preprocessing. (a) One-dimensional time-domain raw data obtained by PD. (b) The carriers of four frequencies obtained by bandpass filters. (c) The envelopes extracted from the four carriers. (d) The data ready for recognition after smoothing, downsampling and normalization.",150,150,C. Interference of Different Table Surfaces > III. REFLEXGEST: HGR VIA REFLECTED LIGHT > A. System Overview > C. Receiver,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_030,4A,detection type,testing method,fuzzy:85.71428571428572,NONE,"The snippet discusses modulation frequencies and their harmonics in the context of LED pulse waves and data transmission, but does not directly relate to the concept of detection type.","Due to its ISAC nature, ReflexGest's transmitter has to support both HGR and VLC concurrently. According to IEEE standard [43], dimming control is necessary for VLC. Existing methods are normally realized by inserting illumination symbols [44] or embedding high-frequency Pulse-Width Modulation (PWM) [45] into VLC data to change average current on the LED for dimming control. However, those schemes are sacrificing spectral efficiency or aggravating transmitter complexity. To this end, we re-visit the design of VLC transmitter and propose a",128,128,C. Interference of Different Table Surfaces > III. REFLEXGEST: HGR VIA REFLECTED LIGHT > A. System Overview > B. Transmitter,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_030,4A,sensing task type,sensing task,lexical,INDIRECT,"The concept of sensing task type is mentioned in the context of human sensing tasks, but it is not the primary focus of the text. The text discusses device-free HGR and compares ReflexGest with other proposals, while also mentioning Wi-Fi and its use in HGR and other human sensing tasks.","Ubiquitously presented in our daily life, Wi-Fi has been intensively used for HGR [\[17\],](#page-10-0) [\[18\],](#page-10-0) [\[19\],](#page-10-0) among other human sensing tasks. WiGest [\[19\]](#page-10-0) leverages Wi-Fi signal strength",319,319,V. RELATED WORK AND DISCUSSIONS,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_030,4A,measurement plane,reference plane,fuzzy:85.71428571428572,NONE,"The concept of 'measurement plane' is not mentioned or implied in the given snippet, which focuses on a HGR/VLC-capable table lamp and its design for hand gesture recognition.",# REFERENCES,333,333,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_030,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_030,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,visible,json,DIRECT,,,False
O_ISAC_030,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,indoor,json,DIRECT,,,False
O_ISAC_030,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,monostatic,json,DIRECT,,,False
O_ISAC_030,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_031,4A,measurement plane,reference plane,fuzzy:85.71428571428572,NONE,"The snippet does not mention the concept of a measurement plane, it appears to be a list of references and funding acknowledgments.",# REFERENCES,126,126,REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_031,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,hybrid,json,DIRECT,,,False
O_ISAC_031,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,millimeter-wave,json,DIRECT,,,False
O_ISAC_031,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,indoor,json,DIRECT,,,False
O_ISAC_031,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,monostatic,json,DIRECT,,,False
O_ISAC_031,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_032,4A,signal dimension,signal characteristic,fuzzy:85.71428571428572,INDIRECT,"The concept of signal dimension is not explicitly mentioned in the snippet, but the discussion of fiber Bragg gratings, microfiber Mach-Zehnder interferometer, and Michelson interferometer system implies the involvement of signal processing and dimensionality, which is related to signal dimension.","2015 and 2021, Zhang's team [4], [5], [6] at Chinese Academy of Sciences developed a high-precision strain seismometer based on fiber Bragg gratings (FBGs). Through these sensors, crustal deformation could be captured by coupling a steel casing with the bedrock, and specific reference FBGs were utilized to form a differential structure with the sensing FBGs for temperature compensation with an accuracy of 0.11 mK. In 2016, a temperature-insensitive microfiber Mach-Zehnder interferometer (MZI) was designed. The thermo-optic quantity of the MZI was effectively controlled by optimizing the diameter of the microfiber within the MZI and the temperature sensitivity of the spatial frequency was measured to be  $1.94 \times 10^{-6}$ /nm/°C. In 2023, a low-noise Michelson interferometer system was proposed and capable of real-time adjustment of fiber length to compensate the environmental temperature influence, which could control the length variation of a 30-m fiber within  $\pm 1~\mu m$  under a temperature change of 21 °C. Applying the numerical analysis or the artificial intelligence algorithms to the sensing system is also a viable method. For instance, in 2022, temperature compensation in a magneto-optic fiber current sensor was achieved by utilizing the nonlinear characteristics of BP neural networks to model, decreasing the measurement error to  $\pm 0.5\%$  [10]. A more mainstream solution is to construct the sensing system that can simultaneously measure dual parameters [11], [12], [13], [14], [15], [16]. In 2017, Lopez-Aldaba et al. [16] proposed a microstructured optical fiber, in which different interference types had different response formulas to the strain and temperature. Therefore, these formulas can be used to separate the strain and temperature, giving the measurement results with a temperature accuracy of 0.071 °C and a strain accuracy of  $0.45~\mu\varepsilon$ . Huang et al. [13] developed an MZI structure based on the fusion splicing method, which used a hollow quartz tube to simultaneously construct Fabry-Perot interferometer and MZI in the same sensor, with a final temperature decoupling error of  $\pm 0.34$  °C and strain decoupling error of  $\pm 4.73 \ \mu \varepsilon$ . This method effectively mitigates the problem of temperature cross-sensitivity, allowing the sensor to operate stably in environments up to 800 °C, which is suitable for the strain measurement in high-temperature conditions.",37,37,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_032,4A,detection type,detection kind,fuzzy:85.71428571428572,INDIRECT,"The detection type is not explicitly mentioned in the given snippet, but the context suggests that it is related to sensing and measurement technologies, such as fiber Bragg gratings sensors, distributed fiber-optic intrusion sensor systems, and fiber optic interferometric accelerometers, which implies an indirect reference to detection type.","- <span id=""page-7-18""></span>[\[28\]](#page-1-18) J. Huang et al., ""Multiple disturbance detection and intrusion recognition in distributed acoustic sensing,"" *Proc. SPIE*, vol. 10849, pp. 76–80, Dec. 2018.",274,274,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_032,4A,measurement plane,plane of measurement,fuzzy:85.0,NONE,The provided context does not mention the concept of a measurement plane.,"- <span id=""page-7-1""></span>[\[11\]](#page-1-1) D. Leandro and M. Lopez-Amo, ""All-PM fiber loop mirror interferometer analysis and simultaneous measurement of temperature and mechanical vibration,"" *J. Lightw. Technol.*, vol. 36, no. 4, pp. 1105–1111, Feb. 15, 2018.",257,257,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_032,4A,measurement plane,plane of measurement,fuzzy:85.0,NONE,The provided context does not mention the concept of a measurement plane.,"- <span id=""page-7-3""></span>[\[13\]](#page-1-3) B. Huang et al., ""In-fiber Mach–Zehnder interferometer exploiting a micro-cavity for strain and temperature simultaneous measurement,"" *IEEE Sensors J.*, vol. 19, no. 14, pp. 5632–5638, Jul. 2019.",259,259,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_032,4A,measurement plane,plane of measurement,fuzzy:85.0,NONE,The provided context does not mention the concept of a measurement plane.,"- <span id=""page-7-4""></span>[\[14\]](#page-1-4) C. Sun et al., ""A new sensor for simultaneous measurement of strain and temperature,"" *IEEE Photon. Technol. Lett.*, vol. 32, no. 19, pp. 1253–1256, Aug. 27, 2020.",260,260,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_032,4A,measurement plane,plane of measurement,fuzzy:85.0,NONE,The provided context does not mention the concept of a measurement plane.,"- <span id=""page-7-5""></span>[\[15\]](#page-1-5) Y. Wu, Y. Zhang, J. Wu, and P. Yuan, ""Fiber-optic hybrid-structured Fabry–Pérot interferometer based on large lateral offset splicing for simultaneous measurement of strain and temperature,"" *J. Lightw. Technol.*, vol. 35, no. 19, pp. 4311–4315, Oct. 1, 2017.",261,261,Temperature Compensation Method for Polarization-Multiplexed Fiber-Optic Vibration Sensing Unit > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,NONE,True
O_ISAC_032,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,cabled_fibre,json,DIRECT,,,False
O_ISAC_032,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,C-band,json,DIRECT,,,False
O_ISAC_032,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,lab,json,DIRECT,,,False
O_ISAC_032,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,point_to_point,json,DIRECT,,,False
O_ISAC_032,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_033,4A,detection type,detection kind,fuzzy:85.71428571428572,INDIRECT,"The text mentions 'vibration detection and localization' which is related to the concept of detection type, but it does not directly discuss the concept of detection type.",**Abstract** We explore two fiber sensing methods which enables coexistence with data transmission on DWDM fiber networks. Vibration detection and localization can be achieved by extracting optical phase from modified coherent transponders. Frequency-diverse chirped-pulse DAS with all-Raman amplification can improve SNR and achieves multi-span monitoring. © 2022 The Author(s),13,13,Simultaneous Sensing and Communication in Optical Fibers,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_033,4A,detection type,testing method,fuzzy:85.71428571428572,INDIRECT,"The text discusses the challenges of distributed fiber optic sensing (DFOS) and the need for co-existence between sensing and data transmission, which is related to detection type, but it does not directly discuss the concept of detection type.","In this paper, we review two recent methods that allow simultaneous data transmission and sensing on the same fiber. The first method is based on the recovery of accumulated optical phase during forward propagation. Other sensing methods which used only forward signal transmission have been proposed [7-11]. Although it was shown that state of polarization (SOP) of telecom signals can be used for seismic monitoring in submarine cables [8,9], phase measurement offers higher sensitivity and bandwidth, and allows localization of the vibration position usina bidirectional correlation. Measurement of optical phase unmodulated continuous wave (c.w.) signals was demonstrated in [10,11]. In our work, we show that phase measurement is also possible with data-modulated signals since phase is already",19,19,Simultaneous Sensing and Communication in Optical Fibers > Introduction,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_033,4A,detection type,detection kind,fuzzy:85.71428571428572,DIRECT,"The conclusions section explicitly mentions 'vibration detection and localization' and 'DAS sensitivity', which directly relates to detection type.","We reviewed two fiber sensing methods which allows co-existence between data transmission and sensing on the same fiber using wavelengthdivision multiplexing. The first method is based on measurement of accumulated optical phase on a data-modulated signal using a digital coherent transponder modified with a low-phasenoise laser and auxiliary DSP. We demonstrated vibration detection and localization using bidirectional correction. In the second method, we conducted the first >1,000 km DAS experiment using FD-CP-DAS with all-Raman amplification. DAS sensitivity of ~100 p $\epsilon/\sqrt{\text{Hz}}$ obtained alongside 10-Tb/s transmission with error-free operation confirmed with a real-time coherent transponder.",65,65,"Simultaneous Sensing and Communication in Optical Fibers > **Event Localization by Data Transponders** > 1,007-km All-Raman Link DAS Monitoring > Conclusions",,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_033,4A,detection type,detection kind,fuzzy:85.71428571428572,NONE,The text is a list of references and does not discuss the concept of detection type.,"- [12] E. Ip, Y.-K. Huang, G. Wellbrock, T. J. Xia, M.-F. Huang, T. Wang and Y. Aono, ""Vibration detection and localization using modified digital coherent telecom transponders,"" in *Journal of Lightwave Technology.*, vol. 40, no. 5, pp. 14721482, March 2022. DOI: 10.1109/JLT.2021.3137768",84,84,Simultaneous Sensing and Communication in Optical Fibers > References,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_033,4A,json:oisac_medium_class,,json,DIRECT,Structured classification field,,,,,study_level.classification.oisac_medium_class,cabled_fibre,json,DIRECT,,,False
O_ISAC_033,4A,json:carrier_band,,json,DIRECT,Structured classification field,,,,,study_level.classification.carrier_band,C-band,json,DIRECT,,,False
O_ISAC_033,4A,json:operational_environment,,json,DIRECT,Structured classification field,,,,,study_level.classification.operational_environment,lab,json,DIRECT,,,False
O_ISAC_033,4A,json:link_topology,,json,DIRECT,Structured classification field,,,,,study_level.classification.link_topology,point_to_point,json,DIRECT,,,False
O_ISAC_033,4A,json:mobility_context,,json,DIRECT,Structured classification field,,,,,study_level.classification.mobility_context,static,json,DIRECT,,,False
O_ISAC_034,4A,detection type,testing method,fuzzy:85.71428571428572,DIRECT,"The concept of detection type is directly related to the context, which discusses the use of photodiode (PD) to detect the optical signal and the process of pulse position decision for demodulating the data.","Meanwhile, dihedral corner reflectors are mounted within the beam spot near the PD of Device B, so that the reflected beam can reach the PD of Device A. Then, Device A can calculate the cross-correlation between its transmitted signal and its received signal. By detecting the maximum value in the cross-correlation result, Device A gets a maximum-likelihood estimation (MLE) of the time delay. Then, a quadratic fitting method is further adopted to obtain a more precise estimation of the target distance.",57,57,II. SIGNAL STRUCTURE AND SYSTEM MODEL > *A. System Model*,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,DIRECT,True
O_ISAC_034,4A,detection type,detection kind,fuzzy:85.71428571428572,NONE,"The context does not discuss detection type, but rather focuses on the complexity of calculating product and sum for the pulse shaping matched filter and pulse position detection.","<span id=""page-2-2""></span>Supposing that  $s_R(t)$  is sampled at the rate of  $R_s$ , the complexity of calculating product and sum is  $\mathcal{O}((K+L)R_sT)$  for the pulse shaping matched filter and  $\mathcal{O}(K(K+L))$  for pulse position detection in one slot. Thus, the total complexity in one slot is  $\mathcal{O}((K+L)(R_sT+K))$ .",144,144,A. Communication Metrics,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
